,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
2164,2176,3,0,0,0,0,5,0,0,0,0,11300000000,0,0,0,0,-11000000000,0,0,0,0,2017-06-14,SL-65,6.5232876712,4507,10756,-0.003,5,10,-0.064,-0.07,0.006,-0.01,9981,9981,3636,SL-65,-0.065,0.01,stay,stay
215,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-33,24.9561643836,2006,4222,0.01,10,25,0.585,0.58,0.005,0.01,26890,22026,5666,30Y-33,-0.06,0.0099801924,stay,stay
26,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-12,16.301369862999998,2017,5475,-0.006999999999999999,10,25,0.335,0.34,-0.005,-0.005,4007,4007,1231,30Y-12,-0.11,0.01,stay,stay
559,564,6,1,0,0,5,1,0,0,0,0,36800000000,600000000,0,0,-38900000000,1500000000,0,0,0,0,2017-05-31,SL-128,14.0657534247,2019,7279,0.003,10,25,0.225,0.22,0.005,-0.01,22063,20202,4263,SL-128,-0.085,0.0098088666,stay,up
995,1004,22,9,0,0,4,2,0,0,0,0,84200000000,-84100000000,0,0,-100000000,0,0,0,0,0,2017-06-07,30Y-45,27.5589041096,1003,2379,-0.004,25,-1,0.705,0.715,-0.01,-0.005,22809,18373,14100,30Y-45,-0.01,0.0081974249,stay,up
1819,1831,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-49,3.8520547945,3004,8789,0.003,3,5,-0.139,-0.139,0.0,0.0,5993,5993,7785,SL-49,-0.1,0.01,stay,stay
175,179,1,0,1,0,0,4,0,0,0,0,20800000000,0,-20800000000,0,0,0,0,0,0,0,2017-05-19,30Y-29,21.3561643836,2011,6069,0.001,10,25,0.57,0.575,-0.005,0.01,18225,15593,1655,30Y-29,-0.11,-0.0812153622,stay,up
2423,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,2Y-354,1.6191780822,2801,10792,0.006999999999999999,1,3,-0.155,-0.155,0.0,0.0,24990,23127,16819,2Y-354,-0.095,0.01,stay,stay
1810,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-48,5.0410958904,4512,16888,0.013999999999999999,5,10,-0.09,-0.09,0.0,-0.01,5989,5989,7785,SL-48,0.0,0.01,stay,stay
2275,2289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,SL-80,8.0821917808,4506,10921,0.006,5,10,-0.01,-0.015,0.005,-0.004,7632,6469,4001,SL-80,0.0,0.01,stay,stay
1132,1142,2,0,0,0,0,0,1,0,0,0,11400000000,0,0,0,0,0,200000000,0,0,0,2017-06-14,40Y-6,35.7917808219,1008,3028,-0.008,25,-1,0.825,0.82,0.005,-0.015,17698,15978,9175,40Y-6,-0.09,0.01,stay,stay
150,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-26,21.408219178099998,2006,4222,0.01,10,25,0.485,0.485,0.0,0.01,13052,10975,1655,30Y-26,-0.09,0.01,stay,stay
1565,1577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-25000000000,0,0,0,0,2017-06-15,SL-43,2.2684931507,2806,8089,-0.002,1,3,-0.10300000000000001,-0.10400000000000001,0.001,0.001,5994,5994,4946,SL-43,-0.085,0.01,stay,stay
933,941,1,0,1,0,1,8,0,0,0,0,22000000000,0,-23000000000,0,1000000000,0,0,0,0,0,2017-05-19,30Y-39,26.106849315100003,1005,4115,-0.006999999999999999,25,-1,0.68,0.685,-0.005,0.01,18788,15562,4837,30Y-39,-0.11,-0.07501307530000001,stay,down
974,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-43,28.687671232899998,1000,4491,0.009000000000000001,25,-1,0.665,0.675,-0.01,-0.01,21252,18394,13195,30Y-43,-0.0766089965,0.0097475198,stay,stay
1010,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-47,29.493150684899998,1003,2049,0.015,25,-1,0.7,0.695,0.005,0.011000000000000001,26120,21971,11942,30Y-47,-0.065,0.01,stay,stay
2190,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,SL-69,8.375342465800001,4503,17126,0.0,5,10,-0.05,-0.05,0.0,0.001,5989,5989,5559,SL-69,0.0,0.01,stay,stay
1780,1792,0,0,0,0,14,11,2,0,0,0,0,0,0,0,33200000000,-24000000000,2000000000,0,0,0,2017-06-15,5Y-130,4.5205479452,3007,9577,-0.008,3,5,-0.1,-0.105,0.005,0.0,76228,65244,62273,5Y-130,-0.5957058824,-0.6082621951,stay,stay
653,659,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-138,15.0684931507,2019,7279,0.003,10,25,0.28,0.275,0.005,-0.015,13741,10942,3956,SL-138,-0.08,0.01,stay,stay
936,945,1,0,0,0,0,6,0,0,0,0,22100000000,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-39,26.0356164384,1008,3028,-0.008,25,-1,0.665,0.66,0.005,-0.02,18788,15562,4837,30Y-39,0.0,0.01,stay,stay
400,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-112,13.649315068499998,2002,6225,0.005,10,25,0.125,0.125,0.0,0.0,22654,20266,2109,SL-112,-0.0712385321,0.01,stay,stay
338,343,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-105,11.317808219200002,2019,7279,0.003,10,25,0.099,0.094,0.005,-0.011000000000000001,18327,15657,3923,SL-105,-0.08,0.0099740456,stay,down
1863,1875,3,2,0,0,8,8,0,0,0,0,61200000000,0,0,0,9200000000,-14500000000,0,0,0,0,2017-06-14,323,5.0219178082,4507,10756,-0.003,5,10,-0.07400000000000001,-0.075,0.001,-0.004,22934,21040,5948,323,-0.06502242150000001,0.0049191686,stay,stay
1819,1831,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-49,3.8520547945,3004,8789,0.003,3,5,-0.139,-0.139,0.0,0.0,5993,5993,7785,SL-49,-0.1,0.01,stay,stay
2417,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,292,2.3945205479,2801,10792,0.006999999999999999,1,3,-0.165,-0.165,0.0,0.0,20534,17422,7760,292,-0.065,0.01,stay,stay
155,159,2,0,0,0,2,1,0,0,0,0,-400000000,0,0,0,1900000000,-1500000000,0,0,0,0,2017-06-07,30Y-26,19.8,2017,5475,-0.006999999999999999,10,25,0.495,0.505,-0.01,-0.005,13052,10975,1416,30Y-26,-0.09,0.0095676365,stay,down
2153,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-64,7.9369863014,4508,17045,-0.001,5,10,-0.06,-0.059000000000000004,-0.001,0.001,9992,9992,2489,SL-64,-0.0017921147,0.01,stay,stay
404,409,7,0,0,0,2,1,0,0,0,0,5000000000,0,0,0,-5500000000,500000000,0,0,0,0,2017-05-31,SL-112,12.0657534247,2019,7279,0.003,10,25,0.125,0.121,0.004,-0.013999999999999999,22654,20266,5323,SL-112,-0.08,0.0099785367,stay,up
439,444,14,0,0,0,2,0,0,0,0,0,65200000000,0,0,0,300000000,0,0,0,0,0,2017-06-14,SL-116,12.7753424658,2009,4236,-0.005,10,25,0.17,0.165,0.005,-0.02,11643,10070,2390,SL-116,-0.1,0.0093729642,stay,stay
1275,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,2Y-367,2.0,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,22999,21459,9053,2Y-367,-0.5,0.0093540373,stay,stay
1552,1564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-42,1.8438356163999998,2804,11013,0.006999999999999999,1,3,-0.175,-0.18,0.005,0.004,12009,12009,7128,SL-42,-0.095,0.01,stay,stay
1088,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,40Y-1,32.2438356164,1000,4491,0.009000000000000001,25,-1,0.69,0.7,-0.01,-0.01,7277,7018,2133,40Y-1,-0.15,0.0099371711,stay,stay
2258,2272,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,SL-77,7.8630136986000005,4503,9721,-0.001,5,10,-0.03,-0.04,0.01,0.005,7060,6468,3017,SL-77,-0.11,0.01,stay,up
2172,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-67,8.2410958904,4508,17045,-0.001,5,10,-0.054000000000000006,-0.054000000000000006,0.0,0.001,4993,4993,2371,SL-67,0.0,0.01,stay,stay
892,900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,SL-97,10.290410958899999,2009,4992,-0.017,10,25,0.05,0.05,0.0,-0.004,15981,14548,4685,SL-97,0.0,0.0099828065,stay,down
2035,2047,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-5800000000,0,0,0,0,2017-06-21,341,8.5068493151,4508,17045,-0.001,5,10,0.01,0.01,0.0,0.001,78167,65571,57970,341,-0.1486890524,-0.1534116972,stay,stay
2383,2401,10,1,0,0,0,0,0,0,0,0,24000000000,-24000000000,0,0,0,0,0,0,0,0,2017-06-07,SL-93,9.7917808219,4505,10517,-0.006,5,10,0.034,0.036000000000000004,-0.002,-0.004,7994,7344,1542,SL-93,-0.09,0.0098367925,stay,up
2223,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,SL-73,8.9863013699,4503,17126,0.0,5,10,-0.025,-0.025,0.0,0.001,11997,11997,3192,SL-73,-0.11,0.01,stay,stay
631,637,2,2,0,0,2,1,0,0,0,0,500000000,-1000000000,0,0,600000000,-100000000,0,0,0,0,2017-06-09,SL-136,14.7917808219,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11993,10946,1672,SL-136,-0.06,0.01,stay,stay
1355,1367,2,0,0,0,2,2,0,0,0,0,-9000000000,0,0,0,0,9000000000,0,0,0,0,2017-05-17,300,1.8438356163999998,2804,11013,0.006999999999999999,1,3,-0.175,-0.18,0.005,0.004,21430,17345,5445,300,-0.1,0.0093338985,stay,up
1735,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-125,4.901369863,3004,11719,0.003,3,5,-0.1,-0.1,0.0,-0.001,81131,68807,57237,5Y-125,-0.0759201939,0.007033097800000001,stay,stay
962,971,2,0,0,0,1,0,2,0,0,0,-300000000,0,0,0,300000000,0,0,0,0,0,2017-05-12,30Y-42,26.8767123288,1002,3108,0.009000000000000001,25,-1,0.6990000000000001,0.695,0.004,0.01,20365,17373,5372,30Y-42,-0.095,-0.0800227305,stay,down
334,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-105,12.9068493151,2002,6225,0.005,10,25,0.098,0.095,0.003,0.0,18327,15657,8432,SL-105,-0.065,0.0099212598,stay,stay
1706,1718,1,0,0,0,0,2,0,0,0,0,25000000000,0,0,0,0,-10000000000,0,0,0,0,2017-06-23,321,4.7452054795,3004,9967,0.002,3,5,-0.075,-0.08,0.005,0.0,47149,40921,15003,321,-0.0650647642,0.0048356183,stay,stay
1181,1192,2,2,0,0,2,0,0,0,0,0,2300000000,-2300000000,0,0,0,0,0,0,0,0,2017-05-24,295,1.0767123288,2805,12807,0.009000000000000001,1,3,-0.17,-0.16899999999999998,-0.001,-0.009000000000000001,18930,17279,7161,295,-0.075,0.0080984903,stay,down
909,917,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,SL-99,10.5397260274,2009,4992,-0.017,10,25,0.06,0.06,0.0,-0.005,24739,21927,5857,SL-99,-0.06,0.0099466885,stay,down
1037,1046,17,0,0,0,16,0,2,0,0,0,-600000000,0,0,0,600000000,0,0,0,0,0,2017-05-26,30Y-50,28.8383561644,1003,2812,-0.01,25,-1,0.78,0.775,0.005,-0.01,25459,21898,11942,30Y-50,-0.12,0.0097572734,stay,up
493,498,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-122,13.3315068493,2006,4580,-0.01,10,25,0.2,0.195,0.005,-0.005,12269,9998,4038,SL-122,-0.054448160499999995,0.01,stay,up
497,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-122,14.832876712300001,2002,6225,0.005,10,25,0.18,0.18,0.0,0.0,12269,9998,1221,SL-122,-0.054448160499999995,0.01,stay,stay
1306,1318,0,0,0,0,3,3,0,0,0,0,0,0,0,0,-100000000,100000000,0,0,0,0,2017-06-09,2Y-370,1.4383561644,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,26139,20845,10104,2Y-370,-0.4166666667,-0.45,stay,stay
2212,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-72,8.898630137,4512,16888,0.013999999999999999,5,10,-0.045,-0.054000000000000006,0.009000000000000001,-0.01,19024,17974,2333,SL-72,-0.12,-0.12,stay,stay
1363,1375,16,1,0,0,6,0,0,0,0,0,-7000000000,7000000000,0,0,0,0,0,0,0,0,2017-05-22,301,2.0876712329,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,42441,36567,16859,301,0.0042050209,0.0094656489,stay,down
490,495,12,0,0,0,0,1,2,0,0,0,100000000,0,0,0,0,500000000,-600000000,0,0,0,2017-06-07,SL-121,13.298630137,2017,5475,-0.006999999999999999,10,25,0.19,0.195,-0.005,-0.005,23619,20100,8727,SL-121,-0.07,0.01,stay,stay
132,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-24,20.797260274,2006,4222,0.01,10,25,0.455,0.455,0.0,0.005,6111,5998,1459,30Y-24,-0.065,0.0082182628,stay,stay
643,649,2,0,0,0,2,3,1,0,0,0,0,0,0,0,3500000000,-2500000000,-1000000000,0,0,0,2017-06-07,SL-137,15.049315068499999,2017,5475,-0.006999999999999999,10,25,0.275,0.28,-0.005,-0.005,12659,10982,3332,SL-137,-0.085,0.0071111111,stay,down
2180,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-68,8.2273972603,4512,16888,0.013999999999999999,5,10,-0.06,-0.065,0.005,-0.01,5990,5990,4832,SL-68,-0.12,0.0099570248,stay,stay
18,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-12,16.3342465753,2006,4580,-0.01,10,25,0.345,0.34,0.005,-0.005,4007,4007,1231,30Y-12,-0.11,0.01,stay,stay
2082,2094,8,2,0,0,47,47,6,0,0,0,35200000000,-12200000000,0,0,-95400000000,105600000000,-4300000000,0,0,0,2017-06-14,346,9.7726027397,4507,10756,-0.003,5,10,0.045,0.04,0.005,-0.015,25262,21754,59494,346,-0.0399197545,0.007162476,stay,stay
1735,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-125,4.901369863,3004,11719,0.003,3,5,-0.1,-0.1,0.0,-0.001,81131,68807,57237,5Y-125,-0.0759201939,0.007033097800000001,stay,stay
2152,2164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-20000000000,0,0,0,0,2017-06-26,SL-64,6.2465753425,4503,17126,0.0,5,10,-0.055,-0.055999999999999994,0.001,0.003,9992,9992,2489,SL-64,-0.0017921147,0.01,stay,stay
548,553,3,1,0,0,0,6,6,0,0,0,11500000000,-11500000000,0,0,0,0,0,0,0,0,2017-06-07,SL-127,13.7945205479,2017,5475,-0.006999999999999999,10,25,0.21,0.215,-0.005,-0.005,11117,10007,1676,SL-127,-0.08705882350000001,0.009951056,stay,stay
1482,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-118,3.6410958904000004,3004,9967,0.002,3,5,-0.1,-0.11,0.01,0.005,55873,49074,12735,5Y-118,-0.06520138090000001,0.008669085600000001,stay,stay
946,955,1,0,0,0,4,0,0,0,0,0,11000000000,0,0,0,200000000,0,0,0,0,0,2017-06-14,30Y-40,26.2876712329,1008,3028,-0.008,25,-1,0.675,0.67,0.005,-0.02,17945,15481,5494,30Y-40,-0.11,0.0093180152,stay,stay
2033,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,341,9.9808219178,4512,16888,0.013999999999999999,5,10,-0.001,-0.009000000000000001,0.008,-0.009000000000000001,78167,65571,68491,341,-0.1486890524,-0.1534116972,stay,stay
1840,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-52,5.4794520548,4508,17045,-0.001,5,10,-0.084,-0.084,0.0,0.0,4988,4988,2166,SL-52,0.0,0.01,stay,stay
2224,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-73,8.9863013699,4508,17045,-0.001,5,10,-0.03,-0.028999999999999998,-0.001,0.001,11997,11997,3192,SL-73,-0.11,0.01,stay,stay
260,264,2,0,0,0,1,0,0,0,0,0,1000000000,0,0,0,-1000000000,0,0,0,0,0,2017-05-26,30Y-7,14.997260274,2006,4580,-0.01,10,25,0.275,0.27,0.005,-0.005,2996,2996,611,30Y-7,0.005,0.01,stay,stay
2359,2376,1,0,0,0,0,2,0,0,0,0,4900000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-90,9.2767123288,4507,10756,-0.003,5,10,0.03,0.025,0.005,-0.015,17544,14722,4857,SL-90,0.0,0.01,stay,stay
1547,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,SL-41,3.4164383562,3007,9577,-0.008,3,5,-0.113,-0.114,0.001,-0.005,5987,5987,3722,SL-41,-0.105,0.01,stay,stay
498,503,2,0,0,0,0,0,0,0,0,0,6400000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-122,13.2794520548,2009,4236,-0.005,10,25,0.195,0.19,0.005,-0.021,12269,9998,4038,SL-122,-0.054448160499999995,0.01,stay,stay
199,203,2,1,0,0,0,2,0,0,0,0,600000000,7000000000,0,0,0,-7600000000,0,0,0,0,2017-06-09,30Y-31,22.298630136999996,2009,4992,-0.017,10,25,0.555,0.565,-0.01,-0.005,19358,16513,1629,30Y-31,-0.07,0.01,stay,up
2116,2128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-5800000000,0,0,0,0,2017-06-21,SL-60,5.5041095890000005,4508,17045,-0.001,5,10,-0.065,-0.065,0.0,0.001,6994,6994,2256,SL-60,-0.06,0.01,stay,stay
2471,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-39,2.4136986301,2805,9329,0.001,1,3,-0.145,-0.15,0.005,0.005,9973,9973,7248,SL-39,-0.065,0.01,stay,stay
344,349,1,0,0,0,0,3,0,0,0,0,2700000000,0,0,0,0,-1000000000,0,0,0,0,2017-06-14,SL-106,11.2794520548,2009,4236,-0.005,10,25,0.105,0.099,0.006,-0.016,8731,7363,2275,SL-106,0.0,0.01,stay,stay
559,564,6,1,0,0,5,1,0,0,0,0,36800000000,600000000,0,0,-38900000000,1500000000,0,0,0,0,2017-05-31,SL-128,14.0657534247,2019,7279,0.003,10,25,0.225,0.22,0.005,-0.01,22063,20202,4263,SL-128,-0.085,0.0098088666,stay,up
2316,2333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-85,8.849315068500001,4510,12335,0.002,5,10,0.004,0.009000000000000001,-0.005,-0.006,6993,6410,1907,SL-85,-0.095,0.01,stay,stay
805,811,1,0,0,0,6,7,0,0,0,0,24100000000,0,0,0,5000000000,6800000000,0,0,0,0,2017-06-14,SL-154,18.282191780799998,2009,4236,-0.005,10,25,0.465,0.46,0.005,-0.025,37666,32859,19317,SL-154,-0.085,0.008691788,stay,stay
1116,1126,2,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,2017-06-07,40Y-4,33.808219178099996,1003,2379,-0.004,25,-1,0.75,0.76,-0.01,-0.005,17243,15989,2103,40Y-4,-0.0032,0.01,stay,stay
823,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-156,20.0082191781,2006,4222,0.01,10,25,0.5,0.5,0.0,0.005,36320,30918,6160,SL-156,-0.07,0.0096109578,stay,stay
1492,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-119,3.6465753425,3004,11719,0.003,3,5,-0.115,-0.115,0.0,0.0,26984,24589,28933,5Y-119,-0.0658391737,0.0066835159,stay,stay
550,555,4,0,0,0,1,0,2,0,0,0,3000000000,0,0,0,-3000000000,0,0,0,0,0,2017-05-31,SL-127,13.8136986301,2019,7279,0.003,10,25,0.21,0.205,0.005,-0.015,11117,10007,1676,SL-127,-0.095,0.0074895078,stay,down
902,910,4,1,0,0,0,0,0,0,0,0,1300000000,-1300000000,0,0,0,0,0,0,0,0,2017-06-07,SL-98,10.295890411,2017,5475,-0.006999999999999999,10,25,0.054000000000000006,0.055,-0.001,-0.006,8761,7310,3693,SL-98,-0.08,0.0095218647,stay,down
501,506,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-122,13.317808219200002,2019,7279,0.003,10,25,0.19,0.185,0.005,-0.015,12269,9998,4038,SL-122,-0.054448160499999995,0.01,stay,stay
181,185,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-29,21.304109589,2017,5475,-0.006999999999999999,10,25,0.54,0.55,-0.01,-0.005,18225,15593,1655,30Y-29,-0.01,0.01,stay,stay
999,1008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-46,27.8575342466,1005,4115,-0.006999999999999999,25,-1,0.735,0.74,-0.005,0.01,26328,21011,13195,30Y-46,-0.11,0.01,stay,stay
1891,1903,1,1,0,0,6,1,2,0,0,0,64600000000,-12100000000,0,0,1200000000,-3000000000,-1600000000,0,0,0,2017-06-14,326,5.5232876712,4507,10756,-0.003,5,10,-0.065,-0.07,0.005,-0.01,26334,21050,5332,326,-0.065,0.0021919771,stay,stay
280,284,1,4,0,0,2,0,0,0,0,0,21400000000,-20000000000,0,0,-100000000,0,0,0,0,0,2017-06-14,30Y-9,15.531506849300001,2009,4236,-0.005,10,25,0.31,0.305,0.005,-0.02,2996,2996,1146,30Y-9,-0.11,0.0099791654,stay,stay
185,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-30,21.8520547945,2011,6069,0.001,10,25,0.585,0.59,-0.005,0.01,17402,14698,1066,30Y-30,-0.11,-0.08000055219999999,stay,up
1445,1457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000000,0,0,0,0,0,2017-06-28,5Y-114,1.2328767123,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,27192,24660,42432,5Y-114,-0.06,0.0032434351000000003,stay,stay
1031,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-49,29.9945205479,1000,4491,0.009000000000000001,25,-1,0.71,0.72,-0.01,-0.01,26454,21926,9470,30Y-49,-0.085,0.0099195803,stay,stay
1955,1967,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-51600000000,0,0,0,0,2017-06-30,333,6.728767123300001,4512,16888,0.013999999999999999,5,10,-0.06,-0.069,0.009000000000000001,-0.011000000000000001,76633,65544,51223,333,-0.0919117647,-0.08294636799999999,stay,stay
2404,2423,0,1,0,0,0,0,0,0,0,0,0,10000000000,0,0,0,0,0,0,0,0,2017-06-26,289,0.4931506849,1002,5055,0.051,-1,1,-0.139,-0.14,0.001,0.005,58394,51940,6895,289,-0.065,-0.0107472417,stay,stay
48,50,1,0,0,0,0,0,0,0,0,0,3000000000,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-15,17.0301369863,2009,4236,-0.005,10,25,0.37,0.365,0.005,-0.02,4994,4994,1321,30Y-15,-0.11,0.01,stay,stay
2423,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,2Y-354,1.6191780822,2801,10792,0.006999999999999999,1,3,-0.155,-0.155,0.0,0.0,24990,23127,16819,2Y-354,-0.095,0.01,stay,stay
53,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-16,17.3342465753,2006,4580,-0.01,10,25,0.385,0.38,0.005,-0.005,5056,4993,1904,30Y-16,0.005,-0.065,stay,down
2140,2152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-62,6.0739726027,4507,11463,-0.009000000000000001,5,10,-0.085,-0.08900000000000001,0.004,-0.005,7988,7988,7864,SL-62,0.005,0.01,stay,stay
1953,1965,4,0,0,0,13,6,1,0,0,0,31400000000,0,0,0,-31400000000,-2500000000,2500000000,0,0,0,2017-05-17,333,6.8493150685,4510,12335,0.002,5,10,-0.08,-0.08,0.0,-0.005,76633,65544,54690,333,-0.1,0.008132311,stay,up
1298,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,2Y-369,1.9945205478999999,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,23302,20975,14581,2Y-369,-0.38,-0.38,stay,stay
516,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-124,15.1506849315,2002,6225,0.005,10,25,0.19,0.19,0.0,0.0,12433,10047,1681,SL-124,-0.065,0.0099960697,stay,stay
205,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-32,24.4273972603,2006,4222,0.01,10,25,0.565,0.56,0.005,0.01,24842,22076,3874,30Y-32,-0.08,0.01,stay,stay
2231,2244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,SL-74,7.6164383562,4503,9721,-0.001,5,10,-0.04,-0.05,0.01,0.005,5993,5993,3081,SL-74,-0.085,0.01,stay,stay
2283,2298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,SL-81,8.3342465753,4506,10921,0.006,5,10,0.0,-0.005,0.005,-0.004,6996,6507,1972,SL-81,-0.0925,0.01,stay,stay
