,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1132,1142,2,0,0,0,0,0,1,0,0,0,11400000000,0,0,0,0,0,200000000,0,0,0,2017-06-14,40Y-6,35.7917808219,1008,3028,-0.008,25,-1,0.825,0.82,0.005,-0.015,17698,15978,9175,40Y-6,-0.09,0.01,stay,stay
963,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-42,28.4273972603,1003,2049,0.015,25,-1,0.67,0.665,0.005,0.011000000000000001,20365,17373,14100,30Y-42,-0.08,0.009771261,stay,stay
583,589,2,0,0,0,8,1,1,0,0,0,9800000000,0,0,0,-8700000000,500000000,-1200000000,0,0,0,2017-06-14,SL-131,14.2794520548,2009,4236,-0.005,10,25,0.245,0.24,0.005,-0.02,10993,10002,1666,SL-131,-0.15,0.0094479577,stay,stay
2317,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-85,10.4,2006,4222,0.01,10,25,0.005,0.01,-0.005,0.0,6993,6410,5374,SL-85,-0.11,0.01,stay,stay
611,617,2,0,0,0,1,0,0,0,0,0,9300000000,0,0,0,-1000000000,0,0,0,0,0,2017-06-14,SL-134,14.778082191800001,2009,4236,-0.005,10,25,0.265,0.26,0.005,-0.02,11263,9997,1401,SL-134,-0.07,0.0099044858,stay,stay
183,187,6,1,0,0,0,0,0,0,0,0,-600000000,600000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-29,21.3232876712,2019,7279,0.003,10,25,0.54,0.535,0.005,-0.02,18225,15593,1655,30Y-29,-0.08,0.01,stay,stay
1050,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-51,30.019178082199996,1000,4491,0.009000000000000001,25,-1,0.825,0.835,-0.01,-0.01,25189,21809,9024,30Y-51,-0.08,0.0097576452,stay,stay
2262,2276,1,0,0,0,0,0,0,0,0,0,3000000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-77,7.7726027397,4507,10756,-0.003,5,10,-0.019,-0.025,0.006,-0.015,7060,6468,3017,SL-77,-0.11,0.01,stay,stay
2469,2488,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,SL-39,0.8383561643999999,702,5772,0.042,-1,1,-0.16899999999999998,-0.17300000000000001,0.004,0.001,9973,9973,4949,SL-39,-0.065,0.01,stay,stay
2401,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,288,1.8931506849,2806,8089,-0.002,1,3,-0.149,-0.149,0.0,-0.004,58650,51837,12590,288,-0.065,0.01,stay,stay
1204,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,297,3.1726027397000003,3007,9577,-0.008,3,5,-0.109,-0.109,0.0,-0.004,20840,17299,10058,297,-0.035,0.0061899791,stay,stay
2280,2295,1,0,0,0,0,2,0,0,0,0,2500000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-80,8.0246575342,4507,10756,-0.003,5,10,-0.009000000000000001,-0.015,0.006,-0.015,7632,6469,4001,SL-80,0.0,0.01,stay,stay
1804,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-47,4.7452054795,3003,9877,0.003,3,5,-0.08,-0.081,0.001,-0.001,5994,5994,4593,SL-47,0.0,0.01,stay,stay
1150,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,40Y-8,39.3205479452,1000,4491,0.009000000000000001,25,-1,0.865,0.875,-0.01,-0.01,21847,19983,1437,40Y-8,-0.095,0.0067579251,stay,stay
353,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-107,13.0219178082,2002,6225,0.005,10,25,0.105,0.105,0.0,0.0,9149,8257,3445,SL-107,-0.05,0.0099678913,stay,stay
1508,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-121,3.8164383562,3003,9877,0.003,3,5,-0.095,-0.095,0.0,-0.001,29965,24553,66664,5Y-121,-0.15,-0.0119434629,stay,stay
2132,2144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-62,6.098630137000001,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.006,7988,7988,7502,SL-62,0.005,-0.095,stay,stay
399,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-112,13.649315068499998,2006,4222,0.01,10,25,0.12,0.12,0.0,0.0,22654,20266,2109,SL-112,-0.0712385321,0.01,stay,stay
2410,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,291,2.3890410959,2802,7575,-0.009000000000000001,1,3,-0.155,-0.155,0.0,-0.001,18924,17384,6442,291,-0.0659174312,0.01,stay,stay
401,406,4,0,0,0,0,6,0,0,0,0,18900000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-112,12.027397260299999,2009,4236,-0.005,10,25,0.135,0.129,0.006,-0.016,22654,20266,5337,SL-112,-0.0712385321,0.01,stay,stay
1103,1112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,40Y-3,32.8410958904,1003,2812,-0.01,25,-1,0.735,0.73,0.005,-0.01,12455,11987,1859,40Y-3,-0.01,0.01,stay,stay
160,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-27,21.7534246575,2002,6225,0.005,10,25,0.495,0.495,0.0,-0.01,12617,10946,1066,30Y-27,-0.06,0.01,stay,stay
625,631,5,3,0,0,0,0,0,0,0,0,400000000,-400000000,0,0,0,0,0,0,0,0,2017-05-26,SL-136,14.830136986300001,2006,4580,-0.01,10,25,0.275,0.27,0.005,-0.005,11993,10946,1663,SL-136,-0.0544897959,0.01,up,stay
1797,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-46,4.5397260274,3004,11719,0.003,3,5,-0.1,-0.1,0.0,-0.001,5995,5995,7785,SL-46,-0.09,0.01,stay,stay
428,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-115,14.027397260299999,2006,4222,0.01,10,25,0.14,0.14,0.0,0.0,10990,10049,1916,SL-115,-0.065210486,0.0099969029,stay,stay
2053,2065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5100000000,0,0,0,0,0,2017-06-21,343,9.005479452100001,4508,17045,-0.001,5,10,0.02,0.02,0.0,0.0,80636,65354,59922,343,-0.3662164728,-0.40005994549999996,stay,stay
1116,1126,2,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,2017-06-07,40Y-4,33.808219178099996,1003,2379,-0.004,25,-1,0.75,0.76,-0.01,-0.005,17243,15989,2103,40Y-4,-0.0032,0.01,stay,stay
2318,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-85,10.4,2002,6225,0.005,10,25,0.01,0.01,0.0,0.0,6993,6410,5374,SL-85,-0.11,0.01,stay,stay
2116,2128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-5800000000,0,0,0,0,2017-06-21,SL-60,5.5041095890000005,4508,17045,-0.001,5,10,-0.065,-0.065,0.0,0.001,6994,6994,2256,SL-60,-0.06,0.01,stay,stay
88,91,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,2017-06-07,30Y-19,18.0493150685,2017,5475,-0.006999999999999999,10,25,0.42,0.425,-0.005,-0.005,5380,4998,987,30Y-19,0.0,0.01,up,stay
1295,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,2Y-369,1.9945205478999999,2801,10792,0.006999999999999999,1,3,-0.125,-0.125,0.0,-0.001,23302,20975,10104,2Y-369,-0.38,-0.38,stay,stay
854,860,4,2,0,0,16,25,2,0,0,0,206500000000,0,0,0,-10400000000,7000000000,-2200000000,0,0,0,2017-06-14,SL-159,19.5342465753,2009,4236,-0.005,10,25,0.555,0.55,0.005,-0.025,37182,29768,6036,SL-159,-0.076951567,0.0097171085,stay,stay
89,92,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,2017-06-07,30Y-19,18.0493150685,2017,5475,-0.006999999999999999,10,25,0.42,0.425,-0.005,-0.005,5380,4998,987,30Y-19,0.0,0.01,up,stay
282,286,2,0,0,0,2,0,0,0,0,0,-100000000,0,0,0,100000000,0,0,0,0,0,2017-06-07,30Y-9,15.550684931500001,2017,5475,-0.006999999999999999,10,25,0.305,0.31,-0.005,-0.005,2996,2996,1146,30Y-9,-0.11,0.01,stay,stay
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-10,15.830136986300001,2006,4580,-0.01,10,25,0.335,0.33,0.005,-0.005,3998,3998,2268,30Y-10,-0.105,0.01,up,stay
634,640,6,4,0,0,0,0,0,0,0,0,900000000,-900000000,0,0,0,0,0,0,0,0,2017-05-31,SL-136,14.816438356199999,2019,7279,0.003,10,25,0.265,0.26,0.005,-0.015,11993,10946,1672,SL-136,-0.07,0.01,up,stay
2332,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-87,10.1890410959,2006,4222,0.01,10,25,0.005,0.01,-0.005,0.0,8462,7328,4857,SL-87,0.005,0.01,stay,stay
371,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-109,13.3123287671,2006,4222,0.01,10,25,0.11,0.11,0.0,-0.001,9017,8302,5337,SL-109,-0.07,0.01,stay,stay
1511,1523,0,0,0,0,3,2,0,0,0,0,0,0,0,0,14400000000,-10000000000,0,0,0,0,2017-06-15,5Y-121,2.2684931507,2806,8089,-0.002,1,3,-0.10300000000000001,-0.105,0.002,0.0,29965,24553,17202,5Y-121,-0.15,-0.0119434629,stay,stay
1200,1211,2,3,0,0,0,3,0,0,0,0,-27500000000,10500000000,0,0,0,17000000000,0,0,0,0,2017-05-17,297,1.5972602740000001,2804,11013,0.006999999999999999,1,3,-0.185,-0.19,0.005,0.003,20840,17299,9745,297,-0.085,0.01,up,stay
2251,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,SL-76,9.3095890411,4503,17126,0.0,5,10,-0.02,-0.02,0.0,0.001,6993,6456,2370,SL-76,0.0,0.01,stay,stay
1553,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-42,3.4328767123,3003,9877,0.003,3,5,-0.105,-0.105,0.0,-0.001,12009,12009,4742,SL-42,0.0,0.01,stay,stay
1276,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,2Y-367,2.0,2805,9329,0.001,1,3,-0.11,-0.12,0.01,0.005,22999,21459,9053,2Y-367,-0.5,0.0093540373,stay,stay
606,612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-134,14.830136986300001,2006,4580,-0.01,10,25,0.27,0.265,0.005,-0.005,11263,9997,1312,SL-134,-0.11,0.01,stay,stay
725,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-146,17.904109589,2006,4222,0.01,10,25,0.326,0.325,0.001,0.005,37907,32823,17129,SL-146,-0.065,0.0099490476,stay,stay
535,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-126,15.402739725999998,2002,6225,0.005,10,25,0.2,0.2,0.0,-0.001,11104,10025,2259,SL-126,-0.1,0.0099814335,stay,stay
2259,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-77,9.2438356164,4512,16888,0.013999999999999999,5,10,-0.03,-0.039,0.009000000000000001,-0.01,7060,6468,1670,SL-77,-0.11,0.01,stay,stay
93,96,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-2,12.698630137,2009,4236,-0.005,10,25,0.16,0.155,0.005,-0.015,2998,2998,680,30Y-2,-0.25,-0.26,stay,stay
1978,1990,3,1,0,0,42,10,0,0,0,0,15000000000,-4000000000,0,0,-78300000000,75000000000,0,0,0,0,2017-06-14,335,7.2767123287999995,4507,10756,-0.003,5,10,-0.04,-0.05,0.01,-0.015,71831,66086,51223,335,-0.07868686870000001,0.0028302538000000003,stay,stay
2374,2392,4,0,0,0,0,0,0,0,0,0,19700000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-92,9.5260273973,4507,10756,-0.003,5,10,0.035,0.03,0.005,-0.015,25684,21859,8179,SL-92,0.0,0.01,stay,stay
1566,1578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,SL-43,2.2849315068,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.0,5994,5994,4946,SL-43,-0.085,0.01,stay,stay
1314,1326,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5900000000,-6900000000,0,0,0,0,2017-06-15,2Y-371,1.504109589,2806,8089,-0.002,1,3,-0.12,-0.12,0.0,-0.005,26067,20809,15657,2Y-371,-0.45,-0.51,stay,stay
606,612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-134,14.830136986300001,2006,4580,-0.01,10,25,0.27,0.265,0.005,-0.005,11263,9997,1312,SL-134,-0.11,0.01,stay,stay
1822,1834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,800000000,0,0,0,0,0,2017-06-21,SL-49,3.7561643836000003,3004,11719,0.003,3,5,-0.099,-0.099,0.0,0.0,5993,5993,1567,SL-49,-0.07,-0.13,stay,stay
1356,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,300,3.5424657533999997,3003,9877,0.003,3,5,-0.105,-0.105,0.0,-0.001,21430,17345,11560,300,0.1,0.1,stay,stay
1994,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,337,9.0904109589,4512,16888,0.013999999999999999,5,10,-0.035,-0.044000000000000004,0.009000000000000001,-0.01,51505,43805,60048,337,-0.0795985401,0.0073518579000000014,stay,stay
1795,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-46,4.5397260274,3003,9877,0.003,3,5,-0.09,-0.09,0.0,-0.001,5995,5995,7785,SL-46,-0.09,0.01,stay,stay
1682,1694,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7000000000,0,0,0,0,0,2017-06-15,318,4.2712328767,3007,9577,-0.008,3,5,-0.083,-0.08900000000000001,0.006,0.001,46662,40010,11716,318,-0.0709079869,0.0086627301,stay,stay
668,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-140,16.904109589,2002,6225,0.005,10,25,0.275,0.275,0.0,-0.001,38089,32913,8728,SL-140,-0.059722222199999994,0.0073022792,stay,stay
2196,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-70,8.504109589,4512,16888,0.013999999999999999,5,10,-0.05,-0.055,0.005,-0.01,11980,11980,1783,SL-70,0.0,0.01,stay,stay
2244,2258,1,0,0,0,0,2,0,0,0,0,4500000000,0,0,0,0,0,0,0,0,0,2017-06-14,SL-75,7.7726027397,4507,10756,-0.003,5,10,-0.019,-0.025,0.006,-0.015,6551,5992,1685,SL-75,-0.01,0.01,stay,stay
991,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-45,29.1835616438,1003,2049,0.015,25,-1,0.695,0.69,0.005,0.011000000000000001,22809,18373,20300,30Y-45,-0.01,0.0088152327,stay,stay
1846,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-54,5.904109589,4508,17045,-0.001,5,10,-0.08,-0.079,-0.001,0.0,5994,5994,2331,SL-54,-0.07,0.01,stay,stay
1754,1766,0,0,0,0,20,11,2,0,0,0,0,0,0,0,76000000000,-49600000000,4800000000,0,0,0,2017-06-15,5Y-127,3.7671232876999996,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,81832,66585,68972,5Y-127,-0.45,-0.4561939103,stay,stay
1226,1237,1,1,0,0,0,0,0,0,0,0,23900000000,-23900000000,0,0,0,0,0,0,0,0,2017-05-19,2Y-358,0.495890411,702,5772,0.042,-1,1,-0.14800000000000002,-0.14800000000000002,0.0,0.001,25604,23006,22547,2Y-358,-0.095,0.01,stay,stay
24,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-12,16.295890411,2009,4992,-0.017,10,25,0.325,0.33,-0.005,-0.005,4007,4007,1231,30Y-12,-0.11,0.01,stay,stay
1840,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-52,5.4794520548,4508,17045,-0.001,5,10,-0.084,-0.084,0.0,0.0,4988,4988,2166,SL-52,0.0,0.01,stay,stay
965,974,1,0,0,0,3,0,2,0,0,0,29900000000,0,0,0,-3000000000,0,-900000000,0,0,0,2017-06-14,30Y-42,26.7863013699,1008,3028,-0.008,25,-1,0.69,0.685,0.005,-0.02,20365,17373,5372,30Y-42,-0.08,0.009771261,stay,stay
1888,1900,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-20000000000,0,0,0,0,2017-06-30,326,5.4794520548,4512,16888,0.013999999999999999,5,10,-0.075,-0.079,0.004,-0.013,26334,21050,35956,326,-0.065,0.0021919771,stay,stay
24,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-12,16.295890411,2009,4992,-0.017,10,25,0.325,0.33,-0.005,-0.005,4007,4007,1231,30Y-12,-0.11,0.01,stay,stay
1320,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,2Y-372,1.997260274,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,25555,20942,9140,2Y-372,-0.0673919234,-0.015549036,stay,stay
16,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-11,16.0493150685,2017,5475,-0.006999999999999999,10,25,0.325,0.33,-0.005,-0.005,3993,3993,682,30Y-11,0.0,0.01,up,stay
2356,2373,7,1,0,0,0,2,0,0,0,0,27200000000,-27200000000,0,0,0,0,0,0,0,0,2017-05-17,SL-90,9.3534246575,4510,12335,0.002,5,10,0.024,0.028999999999999998,-0.005,-0.005,17544,14722,4852,SL-90,-0.0365591398,0.007172131100000001,stay,stay
2112,2124,1,0,1,0,0,0,0,0,0,0,53100000000,0,-53100000000,0,0,0,0,0,0,0,2017-05-26,SL-59,5.5753424658,4507,11463,-0.009000000000000001,5,10,-0.095,-0.099,0.004,-0.005,6991,6991,3613,SL-59,0.0,0.01,stay,stay
1092,1101,2,0,0,0,0,1,2,0,0,0,-500000000,0,0,0,0,500000000,0,0,0,0,2017-06-07,40Y-1,30.8082191781,1003,2379,-0.004,25,-1,0.705,0.715,-0.01,-0.005,7277,7018,1222,40Y-1,-0.085,0.01,stay,stay
2089,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-56,6.6821917808,4512,16888,0.013999999999999999,5,10,-0.08,-0.084,0.004,-0.013999999999999999,6994,6994,2331,SL-56,-0.01,-0.13,stay,stay
2404,2423,0,1,0,0,0,0,0,0,0,0,0,10000000000,0,0,0,0,0,0,0,0,2017-06-26,289,0.4931506849,1002,5055,0.051,-1,1,-0.139,-0.14,0.001,0.005,58394,51940,6895,289,-0.065,-0.0107472417,stay,stay
783,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-152,19.3150684932,2006,4222,0.01,10,25,0.41600000000000004,0.415,0.001,0.005,39639,32761,14825,SL-152,-0.085,-0.0087049766,stay,stay
2232,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,SL-74,9.1863013699,4512,16888,0.013999999999999999,5,10,-0.035,-0.044000000000000004,0.009000000000000001,-0.01,5993,5993,1685,SL-74,-0.085,0.01,stay,stay
337,342,6,0,0,0,2,2,0,0,0,0,1000000000,0,0,0,-1000000000,0,0,0,0,0,2017-06-07,SL-105,11.298630137,2017,5475,-0.006999999999999999,10,25,0.095,0.1,-0.005,-0.005,18327,15657,3923,SL-105,-0.065,0.01,stay,stay
631,637,2,2,0,0,2,1,0,0,0,0,500000000,-1000000000,0,0,600000000,-100000000,0,0,0,0,2017-06-09,SL-136,14.7917808219,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11993,10946,1672,SL-136,-0.06,0.01,stay,stay
188,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-30,23.4794520548,2002,6225,0.005,10,25,0.535,0.539,-0.004,-0.011000000000000001,17402,14698,3079,30Y-30,-0.085,0.01,stay,stay
2224,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-73,8.9863013699,4508,17045,-0.001,5,10,-0.03,-0.028999999999999998,-0.001,0.001,11997,11997,3192,SL-73,-0.11,0.01,stay,stay
2035,2047,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-5800000000,0,0,0,0,2017-06-21,341,8.5068493151,4508,17045,-0.001,5,10,0.01,0.01,0.0,0.001,78167,65571,57970,341,-0.1486890524,-0.1534116972,stay,stay
1421,1433,0,1,0,0,0,0,0,0,0,0,0,-20000000000,0,0,0,0,0,0,0,0,2017-06-21,307,2.7506849315,2801,10792,0.006999999999999999,1,3,-0.105,-0.105,0.0,-0.001,25085,20116,24309,307,-0.06,0.0087950049,stay,stay
1422,1434,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6700000000,-5000000000,0,0,0,0,2017-06-15,307,2.7671232876999996,2806,8089,-0.002,1,3,-0.098,-0.1,0.002,0.0,25085,20116,8421,307,-0.06,0.0087950049,stay,stay
1251,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,2Y-361,2.0027397259999997,2805,9329,0.001,1,3,-0.14400000000000002,-0.15,0.006,0.005,27061,22827,17966,2Y-361,-0.05,0.01,stay,stay
2440,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,5Y-107,5.002739726000001,4503,17126,0.0,5,10,-0.14400000000000002,-0.145,0.001,0.005,49940,45694,14189,5Y-107,-0.0749196977,-0.0857891202,stay,stay
1143,1153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,40Y-7,36.8054794521,1007,2811,-0.004,25,-1,0.82,0.83,-0.01,0.0,18223,15980,10031,40Y-7,-0.095,0.01,stay,stay
1500,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-120,3.9342465752999995,3004,9967,0.002,3,5,-0.095,-0.105,0.01,0.005,56775,49450,17202,5Y-120,-0.01,0.0081726418,stay,stay
911,919,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-99,10.5643835616,2019,7279,0.003,10,25,0.069,0.064,0.005,-0.011000000000000001,24739,21927,5857,SL-99,-0.11,0.01,stay,stay
1426,1438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,5Y-112,1.0876712329,2812,10810,-0.001,1,3,-0.165,-0.17,0.005,0.01,30992,24670,20952,5Y-112,-0.09,0.01,stay,stay
579,585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,SL-131,14.350684931500002,2011,6069,0.001,10,25,0.255,0.26,-0.005,0.005,10993,10002,1286,SL-131,-0.11,0.01,stay,stay
1003,1012,1,0,0,0,0,0,0,0,0,0,15700000000,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-46,27.7863013699,1008,3028,-0.008,25,-1,0.72,0.715,0.005,-0.02,26328,21011,13195,30Y-46,-0.08,0.01,stay,stay
330,335,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-105,11.3315068493,2006,4580,-0.01,10,25,0.105,0.1,0.005,-0.005,18327,15657,3911,SL-105,-0.08,0.01,up,stay
1413,1425,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11000000000,-13300000000,0,0,0,0,2017-06-15,306,2.7671232876999996,2806,8089,-0.002,1,3,-0.098,-0.1,0.002,0.0,46867,40112,20328,306,-0.02,0.007449101800000001,stay,stay
255,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-4,14.901369863,2002,6225,0.005,10,25,0.18,0.18,0.0,-0.001,3499,3499,611,30Y-4,0.0,0.01,stay,stay
2366,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-91,10.5917808219,2002,6225,0.005,10,25,0.025,0.025,0.0,0.0,8666,7299,4703,SL-91,0.0,0.01,stay,stay
19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-12,17.8109589041,2011,6069,0.001,10,25,0.36,0.365,-0.005,0.005,4007,4007,1231,30Y-12,-0.11,0.01,stay,stay
583,589,2,0,0,0,8,1,1,0,0,0,9800000000,0,0,0,-8700000000,500000000,-1200000000,0,0,0,2017-06-14,SL-131,14.2794520548,2009,4236,-0.005,10,25,0.245,0.24,0.005,-0.02,10993,10002,1666,SL-131,-0.15,0.0094479577,stay,stay
88,91,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,2017-06-07,30Y-19,18.0493150685,2017,5475,-0.006999999999999999,10,25,0.42,0.425,-0.005,-0.005,5380,4998,987,30Y-19,0.0,0.01,up,stay
1642,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,314,5.397260274,4503,17126,0.0,5,10,-0.084,-0.084,0.0,0.006,23919,19992,4653,314,-0.0057640879,0.0035152081,stay,stay
774,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-151,19.1589041096,2006,4222,0.01,10,25,0.406,0.405,0.001,0.005,39555,32982,19327,SL-151,-0.085,0.007189218900000001,stay,stay
369,374,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,SL-109,11.8465753425,2011,6069,0.001,10,25,0.13,0.135,-0.005,0.006,9017,8302,1731,SL-109,-0.095,0.01,stay,stay
