,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
593,602,2,0,0,0,2,1,0,0,0,0,500000000.0,0.0,0,0,0.0,-500000000.0,0,0.0,0,0,8,93,26.55342466,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,93,-0.052138365,-0.007075471999999999,1,0
594,603,2,0,0,0,2,1,0,0,0,0,500000000.0,0.0,0,0,0.0,-500000000.0,0,0.0,0,0,8,93,26.55342466,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,93,-0.052138365,-0.007075471999999999,1,0
609,618,2,0,0,0,5,1,0,0,0,0,100000000.0,0.0,0,0,-600000000.0,500000000.0,0,0.0,0,0,2,189,27.30136986,1007,2811,-0.004,25,-1,0.675,0.685,-0.01,-0.005,20935,18354,7590,189,-0.08460144900000001,-0.028586957000000003,1,0
615,624,2,0,0,0,2,0,0,0,0,0,100000000.0,0.0,0,0,-100000000.0,0.0,0,0.0,0,0,2,72,27.55068493,1007,2811,-0.004,25,-1,0.69,0.7,-0.01,-0.005,22809,18373,14100,72,-0.056353590999999995,-0.041823203999999996,2,0
616,625,2,0,0,0,2,1,0,0,0,0,5000000000.0,0.0,0,0,-4000000000.0,-1000000000.0,0,0.0,0,0,8,72,27.55616438,1003,2379,-0.004,25,-1,0.705,0.715,-0.01,-0.005,22809,18373,14100,72,-0.056353590999999995,-0.034143646,1,0
617,626,2,0,0,0,2,1,0,0,0,0,5000000000.0,0.0,0,0,-4000000000.0,-1000000000.0,0,0.0,0,0,8,72,27.55616438,1003,2379,-0.004,25,-1,0.705,0.715,-0.01,-0.005,22809,18373,14100,72,-0.056353590999999995,-0.034143646,1,0
638,647,2,0,0,0,6,5,0,0,0,0,-100000000.0,0.0,0,0,-400000000.0,500000000.0,0,0.0,0,0,2,150,28.55068493,1007,2811,-0.004,25,-1,0.715,0.725,-0.01,0.0,26454,21926,17736,150,-0.108611111,0.003905229,1,0
648,657,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,7000000000,0.0,0,0,9,122,29.03561644,1008,3028,-0.008,25,-1,0.86,0.855,0.005,-0.02,25189,21809,12767,122,-0.111,-0.103414634,2,0
654,663,0,0,0,0,7,2,0,0,0,0,0.0,0.0,0,0,8200000000.0,-3000000000.0,0,0.0,0,0,9,50,29.28767123,1008,3028,-0.008,25,-1,0.84,0.835,0.005,-0.02,25440,21704,9470,50,-0.11941130300000001,-0.18806972800000002,1,0
659,668,0,0,0,0,8,1,0,0,0,0,0.0,0.0,0,0,12500000000.0,-1000000000.0,0,0.0,0,0,9,100,29.536986300000002,1008,3028,-0.008,25,-1,0.835,0.83,0.005,-0.02,25163,21698,11013,100,-0.107328244,-0.115560538,1,0
660,669,2,1,0,0,18,15,0,0,0,0,5000000000.0,-4400000000.0,0,0,-4196000000.0,3596000000.0,0,0.0,0,0,2,100,29.55068493,1007,2811,-0.004,25,-1,0.805,0.8140000000000001,-0.009000000000000001,0.0,25163,21698,11013,100,-0.10108759099999999,-0.05905839400000001,0,0
664,673,0,0,0,0,13,15,0,0,0,0,0.0,0.0,0,0,9500000000.0,-47600000000.0,0,0.0,0,0,9,26,29.78356164,1008,3028,-0.008,25,-1,0.82,0.815,0.005,-0.015,8489,7232,8178,26,-0.11543379,-0.12660066,0,0
666,675,2,2,0,0,24,14,0,0,0,0,30900000000.0,-26000000000.0,0,0,-13600000000.0,8700000000.0,0,0.0,0,0,8,26,29.80273973,1003,2379,-0.004,25,-1,0.799,0.805,-0.006,-0.005,8489,7232,7042,26,-0.10768726599999999,-0.110337079,0,0
667,676,2,2,0,0,24,14,0,0,0,0,30900000000.0,-26000000000.0,0,0,-13600000000.0,8700000000.0,0,0.0,0,0,8,26,29.80273973,1003,2379,-0.004,25,-1,0.799,0.805,-0.006,-0.005,8489,7232,7042,26,-0.10768726599999999,-0.110337079,0,0
717,726,2,0,0,0,7,18,8,0,0,0,1000000000.0,0.0,0,0,-300000000.0,-17000000000.0,16300000000,0.0,0,0,8,176,38.810958899999996,1003,2379,-0.004,25,-1,1.04,1.045,-0.005,0.0,30872,27971,11610,176,-0.104041353,-0.12998120300000002,1,0
718,727,2,0,0,0,7,18,8,0,0,0,1000000000.0,0.0,0,0,-300000000.0,-17000000000.0,16300000000,0.0,0,0,8,176,38.810958899999996,1003,2379,-0.004,25,-1,1.04,1.045,-0.005,0.0,30872,27971,11610,176,-0.104041353,-0.12998120300000002,1,0
737,746,4,4,1,0,4,1,0,0,0,0,53000000000.0,-53000000000.0,3000000000,0,4000000000.0,-7000000000.0,0,0.0,0,0,0,147,1.3643835619999998,2807,8563,0.005,1,3,-0.205,-0.20800000000000002,0.003,0.002,58521,51923,18031,147,-0.037674119,-0.125023646,1,0
738,747,1,0,0,0,0,0,0,0,0,0,14300000000.0,0.0,0,0,0.0,0.0,0,0.0,0,0,4,147,1.230136986,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,58521,51923,7034,147,-0.024528796000000002,-0.11083067099999999,2,0
742,751,3,0,0,0,5,0,0,0,0,0,1200000000.0,0.0,0,0,-1200000000.0,0.0,0,0.0,0,0,2,147,1.2821917809999999,2801,4911,-0.008,1,3,-0.124,-0.145,0.021,0.005,58521,51923,18031,147,-0.044248808,-0.08562798099999999,2,0
759,768,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,7400000000.0,0.0,0,0.0,0,0,3,13,1.761643836,2806,8089,-0.002,1,3,-0.114,-0.114,0.0,-0.004,37863,34430,7034,13,-0.063808777,-0.09815498199999999,2,0
760,769,3,0,0,0,2,0,0,0,0,0,-200000000.0,0.0,0,0,200000000.0,0.0,0,0.0,0,0,2,13,1.7780821919999998,2801,4911,-0.008,1,3,-0.12,-0.145,0.025,0.005,37863,34430,7034,13,-0.068241279,-0.049869185999999996,2,0
791,814,2,20,0,0,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,2,1.098630137,2807,8563,0.005,1,3,-0.209,-0.209,0.0,0.001,25885,20915,15546,2,-0.080838323,-0.09083832300000001,0,0
796,819,0,0,0,0,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,159,1.180821918,2807,8563,0.005,1,3,-0.209,-0.209,0.0,0.001,23150,20903,9242,159,-0.5,-0.505,0,0
808,831,0,0,0,0,6,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,217,1.3506849319999998,2807,8563,0.005,1,3,-0.205,-0.20800000000000002,0.003,0.002,24567,20843,10971,217,-0.4,-0.4,0,0
814,837,0,0,0,0,7,6,0,0,0,0,0.0,0.0,0,0,100000000.0,-100000000.0,0,0.0,0,0,0,146,1.4328767119999999,2807,8563,0.005,1,3,-0.21,-0.213,0.003,0.002,23302,20975,9038,146,-0.4,-0.455625,2,0
832,855,2,2,0,0,9,9,0,0,0,0,4800000000.0,-4800000000.0,0,0,0.0,0.0,0,0.0,0,0,0,82,1.684931507,2807,8563,0.005,1,3,-0.21,-0.215,0.005,0.005,25555,20942,15657,82,-0.09866438400000001,-0.06486301400000001,1,0
838,861,2,2,0,0,27,23,0,0,0,0,7200000000.0,-3700000000.0,0,0,-6000000000.0,2500000000.0,0,0.0,0,0,0,24,1.769863014,2807,8563,0.005,1,3,-0.21,-0.215,0.005,0.005,26435,20944,12099,24,-0.10107734800000001,-0.08546961300000001,1,0
843,866,2,0,0,0,7,7,0,0,0,0,9100000000.0,0.0,0,0,5900000000.0,-15000000000.0,0,0.0,0,0,2,24,1.687671233,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,26435,20944,12452,24,-0.09,-0.090928571,1,0
844,867,0,0,0,0,24,21,0,0,0,0,0.0,0.0,0,0,-22200000000.0,22200000000.0,0,0.0,0,0,0,152,1.846575343,2807,8563,0.005,1,3,-0.209,-0.21,0.001,0.005,23738,20875,9099,152,-0.159652928,-0.159859002,0,0
850,873,2,6,1,0,8,8,3,0,0,0,74400000000.0,-52000000000.0,-23000000000,0,-5100000000.0,11700000000.0,-6000000000,0.0,0,0,0,284,1.931506849,2807,8563,0.005,1,3,-0.205,-0.21,0.005,0.005,22771,19882,1384,284,-0.097096774,-0.039524336,0,0
856,879,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,235,1.8602739730000002,2807,8563,0.005,1,3,-0.205,-0.21,0.005,0.005,21430,17345,5445,235,-0.022939959,-0.089772257,2,0
862,885,4,0,0,0,0,3,0,0,0,0,7000000000.0,0.0,0,0,0.0,-7000000000.0,0,0.0,0,0,0,193,2.1123287669999997,2807,8563,0.005,1,3,-0.188,-0.19399999999999998,0.006,0.006,42441,36567,16719,193,-0.06197245,-0.09243552199999999,1,0
867,890,2,0,0,0,10,13,0,0,0,0,1900000000.0,0.0,0,0,100000000.0,-2000000000.0,0,0.0,0,0,2,193,2.030136986,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.004,42441,36567,16872,193,-0.049818781,-0.053043657,1,0
879,902,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,91,2.282191781,2801,4911,-0.008,1,3,-0.11900000000000001,-0.14,0.021,0.004,45859,38370,11537,91,-0.016327861000000003,-0.067672622,2,0
880,903,3,1,0,0,0,6,0,0,0,0,-16900000000.0,16900000000.0,0,0,0.0,0.0,0,0.0,0,0,0,51,2.364383562,2807,8563,0.005,1,3,-0.184,-0.19,0.006,0.005,23478,19153,8030,51,-0.0379233,-0.052083936,0,0
884,907,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,5000000000.0,0.0,0,0.0,0,0,3,51,2.265753425,2806,8089,-0.002,1,3,-0.10800000000000001,-0.11,0.002,0.0,23478,19153,8030,51,-0.030066445,-0.1,2,0
885,908,3,2,0,0,0,0,0,0,0,0,-7500000000.0,7500000000.0,0,0,0.0,0.0,0,0.0,0,0,2,51,2.282191781,2801,4911,-0.008,1,3,-0.11900000000000001,-0.14,0.021,0.004,23478,19153,8030,51,-0.040031766,-0.055959339000000004,0,0
886,909,2,0,0,0,12,3,0,0,0,0,33600000000.0,0.0,0,0,-18600000000.0,-15000000000.0,0,0.0,0,0,0,64,2.61369863,2807,8563,0.005,1,3,-0.183,-0.18899999999999997,0.006,0.005,70770,60084,25883,64,-0.039863216,-0.12234935300000001,1,0
887,910,2,0,0,0,0,0,0,0,0,0,60000000000.0,0.0,0,0,0.0,0.0,0,0.0,0,0,4,64,2.479452055,2802,7575,-0.009000000000000001,1,3,-0.095,-0.095,0.0,-0.001,70770,60084,10360,64,-0.020789198000000002,-0.120679825,2,0
892,915,3,0,0,0,2,1,2,0,0,0,14000000000.0,0.0,0,0,0.0,-14000000000.0,0,0.0,0,0,0,175,2.8630136989999997,2807,8563,0.005,1,3,-0.174,-0.18,0.006,0.005,46867,40112,20328,175,-0.029735605,-0.11447708599999999,1,0
893,916,2,0,0,0,0,1,0,0,0,0,50000000000.0,0.0,0,0,0.0,-3000000000.0,0,0.0,0,0,4,175,2.728767123,2802,7575,-0.009000000000000001,1,3,-0.09,-0.09,0.0,-0.001,46867,40112,22493,175,-0.058113773,-0.125186916,1,0
898,921,2,0,0,0,3,1,0,0,0,0,4200000000.0,0.0,0,0,800000000.0,-5000000000.0,0,0.0,0,0,0,125,2.8630136989999997,2807,8563,0.005,1,3,-0.174,-0.18,0.006,0.005,25085,20116,8421,125,-0.05182243,-0.037009346,0,0
903,926,2,2,0,0,1,0,0,0,0,0,61800000000.0,-61900000000.0,0,0,100000000.0,0.0,0,0.0,0,0,2,125,2.780821918,2801,4911,-0.008,1,3,-0.111,-0.13,0.019,0.004,25085,20116,8421,125,-0.054840604,-0.07238255,1,0
910,933,2,0,0,0,2,1,0,0,0,0,1500000000.0,0.0,0,0,0.0,-1500000000.0,0,0.0,0,0,0,151,1.112328767,2807,8563,0.005,1,3,-0.214,-0.214,0.0,0.001,62023,49254,42529,151,-0.012933333,-0.12317333300000001,1,0
917,940,2,0,0,0,5,0,0,0,0,0,6900000000.0,0.0,0,0,-6900000000.0,0.0,0,0.0,0,0,0,170,1.3643835619999998,2807,8563,0.005,1,3,-0.209,-0.209,0.0,0.001,27192,24660,14690,170,-0.094712919,-0.09688995199999999,2,0
933,956,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,2000000000.0,0.0,0,0.0,0,0,3,71,1.515068493,2806,8089,-0.002,1,3,-0.11900000000000001,-0.12,0.001,-0.005,81984,74807,55472,71,-0.079491525,-0.113636364,2,0
935,958,2,1,0,0,12,7,0,0,0,0,6800000000.0,-7500000000.0,0,0,-7300000000.0,8000000000.0,0,0.0,0,0,0,201,1.8602739730000002,2807,8563,0.005,1,3,-0.21,-0.215,0.005,0.005,92891,73841,57308,201,-0.045319149,-0.055323427,0,0
952,975,2,2,0,0,10,5,0,0,0,0,3500000000.0,0.0,0,0,-1000000000.0,-2500000000.0,0,0.0,0,0,2,104,2.030136986,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.004,26984,24589,12735,104,-0.040704918,-0.017032787,1,0
964,987,2,0,0,0,7,5,0,0,0,0,1000000000.0,0.0,0,0,0.0,-1000000000.0,0,0.0,0,0,2,84,2.282191781,2801,4911,-0.008,1,3,-0.114,-0.135,0.021,0.004,29965,24553,17202,84,-0.13875,-0.1649375,1,0
969,992,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1700000000.0,0.0,0,0.0,0,0,3,46,2.5150684930000002,2806,8089,-0.002,1,3,-0.1,-0.105,0.005,0.0,88563,74413,66664,46,-0.040292398,-0.293477157,2,0
970,993,2,4,0,0,5,1,0,0,0,0,23200000000.0,-22500000000.0,0,0,300000000.0,-1000000000.0,0,0.0,0,0,2,46,2.531506849,2801,4911,-0.008,1,3,-0.115,-0.135,0.02,0.004,88563,74413,66664,46,-0.046838488,-0.12283505199999999,1,0
976,999,2,0,0,0,19,28,0,0,0,0,13400000000.0,0.0,0,0,16400000000.0,-29800000000.0,0,0.0,0,0,2,248,2.780821918,2801,4911,-0.008,1,3,-0.115,-0.135,0.02,0.004,84655,70411,56410,248,-0.078464351,-0.08932358300000001,1,0
1019,1048,4,2,0,1,4,3,1,0,0,0,105200000000.0,-105200000000.0,0,-1000000000,-5000000000.0,5000000000.0,1000000000,0.0,0,0,0,219,3.1150684930000003,3004,10410,0.006,3,5,-0.174,-0.18,0.006,0.005,47072,40137,22476,219,-0.018364997,-0.084841681,1,0
1024,1053,2,0,0,0,1,2,0,0,0,0,2000000000.0,0.0,0,0,2500000000.0,-4500000000.0,0,0.0,0,0,2,219,3.0328767119999998,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,47072,40137,22476,219,-0.014800225,-0.078773213,1,0
1026,1055,1,0,0,0,0,1,0,0,0,0,15000000000.0,0.0,0,0,0.0,-10000000000.0,0,0.0,0,0,4,208,3.232876712,3003,9877,0.003,3,5,-0.085,-0.085,0.0,0.0,47219,40063,13338,208,-0.009469663,-0.125300353,1,0
1029,1058,1,0,0,0,0,0,0,0,0,0,25000000000.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,208,3.2684931510000004,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,47219,40063,24303,208,-0.024568284,-0.123536046,2,0
1030,1059,2,1,0,0,3,4,0,0,0,0,0.0,10000000000.0,0,0,1500000000.0,-11500000000.0,0,0.0,0,0,2,208,3.284931507,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,47219,40063,24303,208,-0.033437041,-0.08752128,1,0
1035,1064,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,49100000000.0,0.0,0,0.0,0,0,3,167,3.2684931510000004,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,21925,20073,7286,167,-0.071155219,-0.09503740699999999,2,0
1036,1065,2,3,0,0,0,2,0,0,0,0,35000000000.0,-35000000000.0,0,0,0.0,0.0,0,0.0,0,0,2,167,3.284931507,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,21925,20073,7286,167,-0.070214749,-0.061932739,1,0
1037,1066,2,4,1,0,5,4,0,0,0,0,33300000000.0,-47300000000.0,3000000000,0,4500000000.0,6500000000.0,0,0.0,0,0,0,58,3.616438356,3004,10410,0.006,3,5,-0.168,-0.174,0.006,0.005,72377,60012,13300,58,-0.059030909000000006,-0.1102,1,0
1042,1071,2,2,0,0,0,6,0,0,0,0,79800000000.0,-79800000000.0,0,0,0.0,0.0,0,0.0,0,0,2,58,3.534246575,3003,6580,-0.012,3,5,-0.106,-0.125,0.019,0.0,72377,60012,13300,58,-0.047183457000000005,-0.08163586,1,0
1047,1076,3,1,0,0,1,10,1,0,0,0,37800000000.0,-37800000000.0,0,0,100000000.0,0.0,-100000000,0.0,0,0,2,25,3.780821918,3003,6580,-0.012,3,5,-0.105,-0.12,0.015,0.0,48512,40040,13328,25,-0.021975672999999998,-0.08771655,1,0
1048,1077,2,2,0,0,14,4,0,0,0,0,11800000000.0,0.0,0,0,0.0,-11800000000.0,0,0.0,0,0,0,52,3.8630136989999997,3004,10410,0.006,3,5,-0.165,-0.174,0.009000000000000001,0.005,23919,19992,6768,52,-0.02559633,-0.07300917400000001,1,0
1051,1080,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,0,26000000000.0,-6000000000.0,0,0.0,0,0,3,52,3.764383562,3007,9577,-0.008,3,5,-0.08800000000000001,-0.094,0.006,0.001,23919,19992,6768,52,-0.025551181,-0.104870849,0,0
1058,1087,2,3,0,0,1,6,0,0,0,0,18400000000.0,-18600000000.0,0,0,200000000.0,0.0,0,0.0,0,0,2,272,4.032876712,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46380,39973,20752,272,-0.037927281,-0.073075498,1,0
1063,1092,0,0,0,0,1,6,0,0,0,0,0.0,0.0,0,0,5300000000.0,-30000000000.0,0,0.0,0,0,3,263,4.016438356,3007,9577,-0.008,3,5,-0.08800000000000001,-0.094,0.006,0.001,24084,19901,7839,263,-0.048555662,-0.117157676,1,0
1064,1093,2,2,0,0,0,6,1,0,0,0,200000000.0,0.0,0,0,0.0,0.0,-200000000,0.0,0,0,2,263,4.032876712,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,24084,19901,7839,263,-0.062370466,-0.058261658,1,0
1069,1098,0,0,0,0,1,5,0,0,0,0,0.0,0.0,0,0,400000000.0,-15600000000.0,0,0.0,0,0,3,286,4.268493151,3007,9577,-0.008,3,5,-0.083,-0.08900000000000001,0.006,0.001,23019,19923,4561,286,-0.051100544000000005,-0.11785714300000001,1,0
1071,1100,3,0,0,0,17,5,0,0,0,0,67000000000.0,0.0,0,0,-72000000000.0,5000000000.0,0,0.0,0,0,0,218,4.367123288,3004,10410,0.006,3,5,-0.153,-0.159,0.006,0.005,46662,40010,11714,218,-0.052686602,-0.075725545,0,0
1074,1103,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,0,38400000000.0,-3900000000.0,0,0.0,0,0,3,218,4.268493151,3007,9577,-0.008,3,5,-0.083,-0.08900000000000001,0.006,0.001,46662,40010,11716,218,-0.054640182999999995,-0.11480368099999999,0,0
1078,1107,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,44600000000.0,-3700000000.0,0,0.0,0,0,7,225,4.501369863,3004,11719,0.003,3,5,-0.085,-0.084,-0.001,0.0,24319,19991,11451,225,-0.029957362,-0.126438112,0,0
1080,1109,2,2,0,0,0,6,0,0,0,0,5000000000.0,-5000000000.0,0,0,0.0,0.0,0,0.0,0,0,2,225,4.534246575,3003,6580,-0.012,3,5,-0.095,-0.109,0.013999999999999999,0.0,24319,19991,6262,225,-0.031467028,-0.09522120199999999,1,0
1085,1114,3,1,0,0,2,8,0,0,0,0,24200000000.0,-21900000000.0,0,0,-2300000000.0,0.0,0,0.0,0,0,2,6,4.534246575,3003,6580,-0.012,3,5,-0.095,-0.109,0.013999999999999999,0.0,50432,40056,16595,6,-0.012592368,-0.10133252599999999,1,0
1087,1116,1,0,0,0,0,5,0,0,0,0,20000000000.0,0.0,0,0,0.0,-33600000000.0,0,0.0,0,0,5,127,4.742465753,3004,9967,0.002,3,5,-0.075,-0.08,0.005,0.0,47149,40921,15003,127,-0.034993268,-0.107072094,0,0
1089,1118,1,0,0,0,0,0,0,0,0,0,30000000000.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,127,4.764383562,3007,9577,-0.008,3,5,-0.07400000000000001,-0.079,0.005,0.001,47149,40921,11523,127,-0.030264358999999998,-0.110902054,2,0
1090,1119,3,1,0,0,14,23,0,0,0,0,63100000000.0,-20000000000.0,0,0,-13100000000.0,-30000000000.0,0,0.0,0,0,2,127,4.780821918,3003,6580,-0.012,3,5,-0.09,-0.10400000000000001,0.013999999999999999,0.0,47149,40921,11523,127,-0.034491525,-0.098242447,1,0
1091,1120,3,3,0,0,0,2,0,0,0,0,20000000000.0,-20000000000.0,0,0,0.0,0.0,0,0.0,0,0,0,118,4.863013699,3004,10410,0.006,3,5,-0.145,-0.154,0.009000000000000001,0.005,25226,20868,11447,118,-0.060634417,-0.032085646,1,0
1105,1134,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,500000000.0,0.0,0,0.0,0,0,3,96,3.2684931510000004,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,81131,68807,56685,96,-0.017155963,-0.126393443,2,0
1107,1136,1,1,0,0,14,8,0,0,0,0,37700000000.0,-31400000000.0,0,0,-36600000000.0,30300000000.0,0,0.0,0,0,0,266,3.616438356,3004,10410,0.006,3,5,-0.174,-0.18,0.006,0.005,76887,68270,57237,266,-0.415625,-0.43066220200000005,0,0
1113,1142,1,0,0,0,36,27,2,0,0,0,300000000.0,0.0,0,0,-2100000000.0,-4200000000.0,6000000000,0.0,0,0,0,107,3.8630136989999997,3004,10410,0.006,3,5,-0.16899999999999998,-0.175,0.006,0.005,81832,66585,68972,107,-0.382197719,-0.505437262,0,0
1118,1147,0,0,0,0,19,14,4,0,0,0,0.0,0.0,0,0,10100000000.0,-10100000000.0,0,0.0,0,0,2,107,3.780821918,3003,6580,-0.012,3,5,-0.111,-0.13,0.019,0.0,81832,66585,68972,107,-0.42575630299999995,-0.45845938399999997,1,0
1126,1155,0,0,0,0,17,21,2,0,0,0,0.0,0.0,0,0,-21500000000.0,25300000000.0,-3800000000,0.0,0,0,0,239,4.616438356000001,3004,10410,0.006,3,5,-0.168,-0.174,0.006,0.005,76228,65244,62273,239,-0.633517046,-0.669034091,0,0
1204,1233,1,0,0,0,0,22,0,0,0,0,14900000000.0,0.0,0,0,0.0,-100800000000.0,0,0.0,0,0,9,119,5.019178082,4507,10756,-0.003,5,10,-0.07400000000000001,-0.075,0.001,-0.004,49270,41867,15003,119,-0.051155015,-0.11068878800000001,1,0
1205,1234,32,2,0,0,7,16,0,0,0,0,11200000000.0,-12000000000.0,0,0,0.0,800000000.0,0,0.0,0,0,8,119,5.038356164,4505,10517,-0.006,5,10,-0.1,-0.10099999999999999,0.001,0.004,49270,41867,15003,119,-0.068102485,-0.066513975,0,0
1207,1236,2,0,0,0,1,0,0,0,0,0,60000000000.0,0.0,0,0,24300000000.0,0.0,0,0.0,0,0,6,257,5.22739726,4512,16888,0.013999999999999999,5,10,-0.075,-0.08,0.005,-0.01,70511,63003,8693,257,-0.050755185,-0.119395559,2,0
1208,1237,1,0,0,0,0,12,0,0,0,0,25000000000.0,0.0,0,0,0.0,-70000000000.0,0,0.0,0,0,1,257,5.238356164,4503,17126,0.0,5,10,-0.065,-0.065,0.0,0.001,70511,63003,35956,257,-0.045344870999999995,-0.11450559,0,0
1210,1239,0,1,0,0,2,3,0,0,0,0,0.0,-20000000000.0,0,0,3000000000.0,-10400000000.0,0,0.0,0,0,9,257,5.271232877,4507,10756,-0.003,5,10,-0.069,-0.071,0.002,-0.006,70511,63003,16152,257,-0.039188272999999996,-0.111648397,1,0
1211,1240,6,0,0,0,9,4,0,0,0,0,10000000000.0,0.0,0,0,-22500000000.0,12500000000.0,0,0.0,0,0,8,257,5.290410959,4505,10517,-0.006,5,10,-0.095,-0.096,0.001,0.004,70511,63003,16152,257,-0.042600085,-0.112261771,0,0
1212,1241,5,1,0,1,6,11,0,0,0,0,2800000000.0,-10000000000.0,0,-1500000000,-1300000000.0,10000000000.0,0,0.0,0,0,0,246,5.616438356000001,4514,12857,0.002,5,10,-0.125,-0.135,0.01,0.005,26334,21050,5324,246,-0.0200364,-0.122816016,0,0
1216,1245,0,0,0,0,2,0,2,0,0,0,0.0,0.0,0,0,3200000000.0,0.0,1600000000,0.0,0,0,9,246,5.520547945,4507,10756,-0.003,5,10,-0.065,-0.07,0.005,-0.01,26334,21050,5332,246,-0.02511806,-0.11541828800000001,2,0
1220,1249,3,1,0,0,0,0,0,0,0,0,85000000000.0,-2500000000.0,0,0,0.0,0.0,0,0.0,0,0,6,137,5.476712329,4512,16888,0.013999999999999999,5,10,-0.075,-0.079,0.004,-0.013000000000000001,52050,42739,40396,137,-0.10448275900000001,-0.130625,0,0
1224,1253,27,0,0,0,6,5,0,0,0,0,800000000.0,0.0,0,0,0.0,-800000000.0,0,0.0,0,0,8,137,5.539726027,4505,10517,-0.006,5,10,-0.09,-0.091,0.001,0.004,52050,42739,8693,137,-0.037087413,-0.083870629,1,0
1226,1255,1,2,0,0,1,0,0,0,0,0,30000000000.0,-2300000000.0,0,0,24500000000.0,0.0,0,0.0,0,0,6,185,5.7232876710000005,4512,16888,0.013999999999999999,5,10,-0.07,-0.075,0.005,-0.01,77230,65559,36259,185,-0.039363578999999996,-0.127250157,1,0
1227,1256,2,0,0,0,0,5,0,0,0,0,35000000000.0,0.0,0,0,0.0,-23500000000.0,0,0.0,0,0,1,185,5.734246575,4503,17126,0.0,5,10,-0.059000000000000004,-0.055,-0.004,0.001,77230,65559,20317,185,-0.023596587999999998,-0.125066208,0,0
1229,1258,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,0,17100000000.0,-2500000000.0,0,0.0,0,0,9,185,5.767123288,4507,10756,-0.003,5,10,-0.06,-0.065,0.005,-0.009000000000000001,77230,65559,35956,185,-0.019183347,-0.120384489,1,0
1230,1259,31,2,0,0,11,16,0,0,0,0,3500000000.0,0.0,0,0,-3500000000.0,0.0,0,0.0,0,0,8,185,5.78630137,4505,10517,-0.006,5,10,-0.09,-0.091,0.001,0.004,77230,65559,35956,185,-0.021327111,-0.106070439,2,0
1232,1261,1,1,0,0,1,1,0,0,0,0,30000000000.0,-3000000000.0,0,0,24200000000.0,-4000000000.0,0,0.0,0,0,6,271,5.975342466,4512,16888,0.013999999999999999,5,10,-0.07,-0.07400000000000001,0.004,-0.013000000000000001,77737,65543,20317,271,-0.089527483,-0.12705901,1,0
1233,1262,0,0,0,0,1,53,0,0,0,0,0.0,0.0,0,0,5000000000.0,-267300000000.0,0,0.0,0,0,1,271,5.98630137,4503,17126,0.0,5,10,-0.055,-0.055,0.0,0.0,77737,65543,41896,271,-0.061410255999999996,-0.12213067400000001,0,0
