,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
388,5,0,0,0,3,1,0,0,0,0,1500000000,0,0,0,-1000000000,-500000000,0,0,0,0,2017/06/09,SL-133,14.53972603,2009,4992,-0.017,10,25,0.24,0.245,-0.005,-0.005,22011,20073,2592,SL-133,-0.050394089,0.002758621,up,down
389,2,0,0,0,0,1,0,0,0,0,-2500000000,0,0,0,0,2500000000,0,0,0,0,2017/06/07,SL-133,14.54520548,2017,5475,-0.007,10,25,0.25,0.255,-0.005,-0.005,22011,20073,2592,SL-133,-0.050394089,0.009408867,down,up
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-134,16.23287671,2006,4222,0.01,10,25,0.246,0.246,0,0.001,11263,9997,3335,SL-134,-0.109840764,-0.13,stay,stay
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-134,16.23287671,2002,6225,0.005,10,25,0.25,0.25,0,0,11263,9997,3335,SL-134,-0.109840764,-0.13,stay,stay
392,0,2,0,0,1,0,0,0,0,0,0,-10000000000,0,0,1000000000,0,0,0,0,0,2017/06/14,SL-134,14.77534247,2009,4236,-0.005,10,25,0.265,0.26,0.005,-0.02,11263,9997,1401,SL-134,-0.109840764,-0.129922118,down,up
393,3,0,0,0,2,0,0,0,0,0,-700000000,0,0,0,700000000,0,0,0,0,0,2017/06/09,SL-134,14.7890411,2009,4992,-0.017,10,25,0.25,0.255,-0.005,-0.005,11263,9997,1401,SL-134,-0.100217391,-0.099432367,stay,up
394,3,9,0,0,1,0,0,0,0,0,20400000000,-20700000000,0,0,300000000,0,0,0,0,0,2017/06/07,SL-134,14.79452055,2017,5475,-0.007,10,25,0.26,0.265,-0.005,-0.005,11263,9997,1312,SL-134,-0.100217391,-0.098490338,down,down
395,3,9,0,0,1,0,0,0,0,0,20400000000,-20700000000,0,0,300000000,0,0,0,0,0,2017/06/07,SL-134,14.79452055,2017,5475,-0.007,10,25,0.26,0.265,-0.005,-0.005,11263,9997,1312,SL-134,-0.100217391,-0.098490338,down,down
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-135,16.34246575,2006,4222,0.01,10,25,0.246,0.246,0,0.001,11990,10906,3956,SL-135,-0.1,-0.09,stay,stay
397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-10900000000,0,0,0,0,2017/06/23,SL-135,14.75068493,2002,6225,0.005,10,25,0.25,0.25,0,0,11990,10906,3956,SL-135,-0.1,-0.09,down,stay
398,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5500000000,0,0,0,0,0,2017/06/14,SL-135,14.77534247,2009,4236,-0.005,10,25,0.27,0.265,0.005,-0.02,11990,10906,2722,SL-135,-0.004385965,-0.09,stay,up
399,6,2,0,0,7,4,3,0,0,0,-900000000,0,0,0,-1000000000,-500000000,2400000000,0,0,0,2017/06/09,SL-135,14.7890411,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11990,10906,2722,SL-135,-0.043578275,-0.010990415,up,up
400,2,1,0,0,5,3,3,0,0,0,-17300000000,13900000000,0,0,2700000000,-700000000,1400000000,0,0,0,2017/06/07,SL-135,14.79452055,2017,5475,-0.007,10,25,0.265,0.27,-0.005,-0.005,11990,10906,2722,SL-135,-0.044065934,-0.016739927,down,up
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-136,16.4,2006,4222,0.01,10,25,0.251,0.251,0,0.001,11993,10946,5121,SL-136,-0.11,-0.12,stay,stay
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-136,16.4,2002,6225,0.005,10,25,0.255,0.255,0,0,11993,10946,5121,SL-136,-0.079811321,-0.12,stay,stay
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/14,SL-136,16.4,2009,4236,-0.005,10,25,0.27,0.265,0.005,-0.02,11993,10946,1672,SL-136,-0.079811321,-0.12,stay,stay
404,6,1,0,0,0,0,0,0,0,0,300000000,-300000000,0,0,0,0,0,0,0,0,2017/06/09,SL-136,14.7890411,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11993,10946,1672,SL-136,-0.079811321,-0.021396226,down,down
405,2,2,0,0,2,1,0,0,0,0,500000000,0,0,0,-600000000,100000000,0,0,0,0,2017/06/07,SL-136,14.79452055,2017,5475,-0.007,10,25,0.265,0.27,-0.005,-0.005,11993,10946,1672,SL-136,-0.079390681,-0.021971326,down,down
406,2,2,0,0,2,1,0,0,0,0,500000000,0,0,0,-600000000,100000000,0,0,0,0,2017/06/07,SL-136,14.79452055,2017,5475,-0.007,10,25,0.265,0.27,-0.005,-0.005,11993,10946,1672,SL-136,-0.079390681,-0.021971326,down,down
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-137,16.65205479,2006,4222,0.01,10,25,0.261,0.261,0,0.001,12659,10982,7222,SL-137,-0.11,-0.16,stay,stay
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-137,16.65205479,2002,6225,0.005,10,25,0.265,0.265,0,0,12659,10982,7222,SL-137,-0.11,-0.16,stay,stay
409,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3100000000,-3500000000,0,0,0,0,2017/06/14,SL-137,15.02739726,2009,4236,-0.005,10,25,0.28,0.275,0.005,-0.02,12659,10982,3332,SL-137,-0.006226415,-0.16,up,stay
410,1,0,0,0,1,0,0,0,0,0,300000000,0,0,0,-300000000,0,0,0,0,0,2017/06/09,SL-137,15.04109589,2009,4992,-0.017,10,25,0.265,0.27,-0.005,-0.005,12659,10982,3332,SL-137,-0.11,-0.12,stay,down
411,3,0,0,0,1,3,2,0,0,0,0,0,0,0,-1500000000,1500000000,0,0,0,0,2017/06/07,SL-137,15.04657534,2017,5475,-0.007,10,25,0.275,0.28,-0.005,-0.005,12659,10982,3332,SL-137,-0.087678571,-0.074821429,up,down
412,3,0,0,0,1,3,2,0,0,0,0,0,0,0,-1500000000,1500000000,0,0,0,0,2017/06/07,SL-137,15.04657534,2017,5475,-0.007,10,25,0.275,0.28,-0.005,-0.005,12659,10982,3332,SL-137,-0.087678571,-0.074821429,up,down
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-138,16.59452055,2006,4222,0.01,10,25,0.265,0.264,0.001,0.004,13741,10942,3204,SL-138,-0.11,0.01,stay,stay
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-138,16.59452055,2002,6225,0.005,10,25,0.265,0.265,0,-0.001,13741,10942,3204,SL-138,-0.11,0.01,stay,stay
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/14,SL-138,16.59452055,2009,4236,-0.005,10,25,0.285,0.28,0.005,-0.02,13741,10942,3956,SL-138,-0.072105263,0.01,stay,stay
416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/09,SL-138,15.04109589,2009,4992,-0.017,10,25,0.27,0.275,-0.005,-0.005,13741,10942,3956,SL-138,-0.072105263,0.01,stay,stay
417,2,0,0,0,3,3,0,0,0,0,0,0,0,0,3500000000,-3500000000,0,0,0,0,2017/06/07,SL-138,15.04657534,2017,5475,-0.007,10,25,0.28,0.285,-0.005,-0.005,13741,10942,3956,SL-138,-0.08475,0.00525,up,up
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-139,16.65205479,2006,4222,0.01,10,25,0.265,0.264,0.001,0.004,11997,10941,3199,SL-139,-0.067272727,-0.13,stay,stay
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-139,16.65205479,2002,6225,0.005,10,25,0.265,0.265,0,0,11997,10941,3199,SL-139,-0.067272727,-0.13,stay,stay
420,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4500000000,-1500000000,0,0,0,0,2017/06/14,SL-139,15.02739726,2009,4236,-0.005,10,25,0.28,0.275,0.005,-0.02,11997,10941,5070,SL-139,-0.072121212,-0.137730497,up,up
421,1,0,0,0,10,4,0,0,0,0,-900000000,0,0,0,-300000000,1200000000,0,0,0,0,2017/06/09,SL-139,15.04109589,2009,4992,-0.017,10,25,0.265,0.27,-0.005,-0.005,11997,10941,5070,SL-139,-0.06969697,-0.115787879,up,up
422,4,0,0,0,6,1,0,0,0,0,-200000000,0,0,0,-300000000,500000000,0,0,0,0,2017/06/07,SL-139,15.04657534,2017,5475,-0.007,10,25,0.275,0.28,-0.005,-0.005,11997,10941,5011,SL-139,-0.072758621,-0.096275862,down,up
423,4,0,0,0,6,1,0,0,0,0,-200000000,0,0,0,-300000000,500000000,0,0,0,0,2017/06/07,SL-139,15.04657534,2017,5475,-0.007,10,25,0.275,0.28,-0.005,-0.005,11997,10941,5011,SL-139,-0.072758621,-0.096275862,down,up
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-140,16.90410959,2006,4222,0.01,10,25,0.275,0.275,0,0.005,38089,32913,8728,SL-140,-0.102,-0.13,stay,stay
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-140,16.90410959,2002,6225,0.005,10,25,0.275,0.275,0,-0.001,38089,32913,8728,SL-140,-0.102,-0.13,stay,stay
426,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3900000000,-2400000000,0,0,0,0,2017/06/14,SL-140,15.27945205,2009,4236,-0.005,10,25,0.295,0.29,0.005,-0.02,38089,32913,7222,SL-140,-0.069666667,-0.128666667,up,up
427,2,0,0,0,8,5,0,0,0,0,1500000000,0,0,0,-5000000000,3500000000,0,0,0,0,2017/06/09,SL-140,15.29315068,2009,4992,-0.017,10,25,0.28,0.285,-0.005,-0.005,38089,32913,7222,SL-140,-0.093217391,-0.080434783,up,down
428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/07,SL-140,15.29863014,2017,5475,-0.007,10,25,0.29,0.295,-0.005,-0.005,38089,32913,7222,SL-140,-0.102,-0.001666667,stay,stay
429,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/07,SL-140,15.29863014,2017,5475,-0.007,10,25,0.29,0.295,-0.005,-0.005,38089,32913,7222,SL-140,-0.102,-0.001666667,stay,stay
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-141,17.15342466,2006,4222,0.01,10,25,0.285,0.285,0,0.005,25646,22039,2523,SL-141,-0.11195946,-0.085,stay,stay
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-141,17.15342466,2002,6225,0.005,10,25,0.285,0.285,0,-0.004,25646,22039,2523,SL-141,-0.098991228,-0.085,stay,stay
432,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2500000000,-2500000000,0,0,0,0,2017/06/14,SL-141,15.52876712,2009,4236,-0.005,10,25,0.305,0.3,0.005,-0.02,25646,22039,3107,SL-141,-0.062079439,-0.100090634,up,up
433,4,3,0,0,4,4,0,0,0,0,-100000000,100000000,0,0,4000000000,-4000000000,0,0,0,0,2017/06/09,SL-141,15.54246575,2009,4992,-0.017,10,25,0.29,0.295,-0.005,-0.005,25646,22039,3107,SL-141,-0.062152174,-0.065630435,up,up
434,2,2,0,0,4,1,0,0,0,0,600000000,0,0,0,-1100000000,500000000,0,0,0,0,2017/06/07,SL-141,15.54794521,2017,5475,-0.007,10,25,0.3,0.305,-0.005,-0.005,25646,22039,3069,SL-141,-0.062909483,-0.067403017,down,down
435,0,2,0,0,0,0,0,0,0,0,0,-8300000000,0,0,0,0,0,0,0,0,2017/06/28,SL-142,15.49041096,2006,4222,0.01,10,25,0.285,0.285,0,0.005,12752,11002,16635,SL-142,-0.061388889,-0.12,up,stay
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-142,17.15890411,2002,6225,0.005,10,25,0.285,0.285,0,-0.004,12752,11002,16635,SL-142,-0.071354839,-0.12,stay,stay
437,0,1,0,0,2,0,0,0,0,0,0,-500000000,0,0,1100000000,0,0,0,0,0,2017/06/14,SL-142,15.52876712,2009,4236,-0.005,10,25,0.305,0.3,0.005,-0.02,12752,11002,3198,SL-142,-0.071354839,-0.12,up,stay
438,11,1,0,2,2,1,0,0,0,0,500000000,-1000000000,0,0,0,500000000,0,0,0,0,2017/06/09,SL-142,15.54246575,2009,4992,-0.017,10,25,0.29,0.295,-0.005,-0.005,12752,11002,3198,SL-142,-0.068619048,0.004761905,up,up
439,3,0,0,0,0,2,4,0,0,0,-5000000000,0,0,0,0,-1500000000,6500000000,0,0,0,2017/06/07,SL-142,15.54794521,2017,5475,-0.007,10,25,0.3,0.305,-0.005,-0.005,12752,11002,3198,SL-142,-0.071354839,0.01,up,up
440,3,0,0,0,0,2,4,0,0,0,-5000000000,0,0,0,0,-1500000000,6500000000,0,0,0,2017/06/07,SL-142,15.54794521,2017,5475,-0.007,10,25,0.3,0.305,-0.005,-0.005,12752,11002,3198,SL-142,-0.071354839,0.01,up,up
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-143,17.46027397,2006,4222,0.01,10,25,0.3,0.3,0,0.005,25303,21894,17246,SL-143,-0.099830509,-0.120909091,stay,stay
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-143,17.46027397,2002,6225,0.005,10,25,0.3,0.3,0,-0.004,25303,21894,17246,SL-143,-0.099830509,-0.120909091,stay,stay
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/14,SL-143,17.46027397,2009,4236,-0.005,10,25,0.32,0.315,0.005,-0.02,25303,21894,8680,SL-143,-0.099830509,-0.119166667,stay,stay
444,3,0,0,0,3,3,1,0,0,0,-1000000000,0,0,0,1000000000,-1000000000,1000000000,0,0,0,2017/06/09,SL-143,15.7890411,2009,4992,-0.017,10,25,0.305,0.31,-0.005,-0.005,25303,21894,8680,SL-143,-0.099285714,-0.077637363,down,up
445,4,0,0,1,3,2,1,0,0,0,4500000000,0,0,-3500000000,1500000000,-3500000000,1000000000,0,0,0,2017/06/07,SL-143,15.79452055,2017,5475,-0.007,10,25,0.315,0.32,-0.005,-0.005,25303,21894,8680,SL-143,-0.096075949,-0.063839662,down,down
446,4,0,0,1,3,2,1,0,0,0,4500000000,0,0,-3500000000,1500000000,-3500000000,1000000000,0,0,0,2017/06/07,SL-143,15.79452055,2017,5475,-0.007,10,25,0.315,0.32,-0.005,-0.005,25303,21894,8680,SL-143,-0.096075949,-0.063839662,down,down
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-144,17.33150685,2006,4222,0.01,10,25,0.301,0.3,0.001,0.005,13305,10977,22345,SL-144,-0.11,-0.11,stay,stay
448,0,8,0,0,0,0,0,0,0,0,0,-38000000000,0,0,0,0,0,0,0,0,2017/06/23,SL-144,15.75068493,2002,6225,0.005,10,25,0.3,0.3,0,-0.006,13305,10977,22345,SL-144,-0.11,-0.11,down,stay
449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-300000000,0,0,0,0,2017/06/14,SL-144,15.77534247,2009,4236,-0.005,10,25,0.325,0.32,0.005,-0.02,13305,10977,2513,SL-144,-0.08,-0.125,up,stay
450,16,3,0,0,0,1,0,0,0,0,0,300000000,0,0,0,-300000000,0,0,0,0,2017/06/09,SL-144,15.7890411,2009,4992,-0.017,10,25,0.31,0.315,-0.005,-0.005,13305,10977,2513,SL-144,-0.075660793,0.008414097,up,up
451,2,1,0,0,0,6,3,0,0,0,-16800000000,13300000000,0,0,0,0,3500000000,0,0,0,2017/06/07,SL-144,15.79452055,2017,5475,-0.007,10,25,0.32,0.325,-0.005,-0.005,13305,10977,2513,SL-144,-0.078033033,-0.01948949,up,up
452,2,1,0,0,0,6,3,0,0,0,-16800000000,13300000000,0,0,0,0,3500000000,0,0,0,2017/06/07,SL-144,15.79452055,2017,5475,-0.007,10,25,0.32,0.325,-0.005,-0.005,13305,10977,2513,SL-144,-0.078033033,-0.01948949,up,up
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-145,17.65753425,2006,4222,0.01,10,25,0.311,0.31,0.001,0.005,39442,32896,17385,SL-145,-0.097355372,-0.12,stay,stay
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-145,17.65753425,2002,6225,0.005,10,25,0.31,0.31,0,-0.004,39442,32896,17385,SL-145,-0.097355372,-0.12,stay,stay
455,0,0,0,0,5,6,0,0,0,0,0,0,0,0,8000000000,-5100000000,0,0,0,0,2017/06/14,SL-145,16.02739726,2009,4236,-0.005,10,25,0.33,0.325,0.005,-0.021,39442,32896,16131,SL-145,-0.099047619,-0.120403587,up,down
456,4,0,0,0,6,3,0,0,0,0,2800000000,0,0,0,4200000000,-7000000000,0,0,0,0,2017/06/09,SL-145,16.04109589,2009,4992,-0.017,10,25,0.315,0.32,-0.005,-0.005,39442,32896,16131,SL-145,-0.099047619,-0.05968254,down,down
457,5,1,0,1,10,5,0,0,0,0,-1000000000,2000000000,0,-1000000000,500000000,-500000000,0,0,0,0,2017/06/07,SL-145,16.04657534,2017,5475,-0.007,10,25,0.325,0.33,-0.005,-0.006,39442,32896,15920,SL-145,-0.096161616,-0.052861953,up,up
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-146,17.90410959,2006,4222,0.01,10,25,0.326,0.325,0.001,0.005,37907,32823,17129,SL-146,-0.106349206,-0.13,stay,stay
459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9800000000,0,0,0,0,2017/06/23,SL-146,16.25479452,2002,6225,0.005,10,25,0.325,0.325,0,-0.005,37907,32823,17129,SL-146,-0.106349206,-0.13,down,stay
460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,2017/06/14,SL-146,16.27945205,2009,4236,-0.005,10,25,0.345,0.34,0.005,-0.021,37907,32823,17246,SL-146,-0.055338078,-0.126666667,stay,down
461,10,2,0,0,2,2,0,0,0,0,-1300000000,500000000,0,0,800000000,0,0,0,0,0,2017/06/09,SL-146,16.29315068,2009,4992,-0.017,10,25,0.33,0.335,-0.005,-0.005,37907,32823,17246,SL-146,-0.058442029,0.009009662,up,up
462,3,1,0,0,0,1,2,0,0,0,-13400000000,12900000000,0,0,0,-2000000000,2500000000,0,0,0,2017/06/07,SL-146,16.29863014,2017,5475,-0.007,10,25,0.34,0.345,-0.005,-0.006,37907,32823,17231,SL-146,-0.061170732,0.002853659,down,up
463,3,1,0,0,0,1,2,0,0,0,-13400000000,12900000000,0,0,0,-2000000000,2500000000,0,0,0,2017/06/07,SL-146,16.29863014,2017,5475,-0.007,10,25,0.34,0.345,-0.005,-0.006,37907,32823,17231,SL-146,-0.061170732,0.002853659,down,up
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-147,18.2,2006,4222,0.01,10,25,0.341,0.34,0.001,0.005,38895,32849,13151,SL-147,-0.035555556,-0.13,stay,stay
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-147,18.2,2002,6225,0.005,10,25,0.34,0.34,0,-0.005,38895,32849,13151,SL-147,-0.035555556,-0.13,stay,stay
466,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3500000000,0,0,0,0,0,2017/06/14,SL-147,16.52876712,2009,4236,-0.005,10,25,0.36,0.355,0.005,-0.021,38895,32849,22345,SL-147,-0.047622951,-0.129672131,stay,down
467,2,0,0,0,6,2,0,0,0,0,1100000000,0,0,0,-1100000000,0,0,0,0,0,2017/06/09,SL-147,16.54246575,2009,4992,-0.017,10,25,0.345,0.35,-0.005,-0.005,38895,32849,22345,SL-147,-0.046136364,-0.09280303,up,down
468,2,0,0,0,3,2,2,0,0,0,-300000000,0,0,0,300000000,-1100000000,1100000000,0,0,0,2017/06/07,SL-147,16.54794521,2017,5475,-0.007,10,25,0.355,0.36,-0.005,-0.006,38895,32849,22345,SL-147,-0.049924242,-0.088939394,up,up
469,2,0,0,0,3,2,2,0,0,0,-300000000,0,0,0,300000000,-1100000000,1100000000,0,0,0,2017/06/07,SL-147,16.54794521,2017,5475,-0.007,10,25,0.355,0.36,-0.005,-0.006,38895,32849,22345,SL-147,-0.049924242,-0.088939394,up,up
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-148,18.44657534,2006,4222,0.01,10,25,0.356,0.355,0.001,0.005,37440,32897,19568,SL-148,-0.100762943,-0.13,stay,stay
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-148,18.44657534,2002,6225,0.005,10,25,0.355,0.355,0,-0.005,37440,32897,19568,SL-148,-0.100762943,-0.13,stay,stay
472,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3700000000,-500000000,0,0,0,0,2017/06/14,SL-148,16.77534247,2009,4236,-0.005,10,25,0.375,0.37,0.005,-0.021,37440,32897,17385,SL-148,-0.100762943,-0.129803922,down,up
473,4,0,0,0,3,1,0,0,0,0,-1200000000,0,0,0,700000000,500000000,0,0,0,0,2017/06/09,SL-148,16.7890411,2009,4992,-0.017,10,25,0.36,0.365,-0.005,-0.005,37440,32897,17385,SL-148,-0.100349462,-0.074139785,up,up
474,2,3,0,0,3,1,0,0,0,0,-1200000000,1200000000,0,0,500000000,-500000000,0,0,0,0,2017/06/07,SL-148,16.79452055,2017,5475,-0.007,10,25,0.37,0.375,-0.005,-0.006,37440,32897,17385,SL-148,-0.099023136,-0.074395887,up,up
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-149,18.71232877,2006,4222,0.01,10,25,0.37,0.365,0.005,0.005,40400,32734,17596,SL-149,-0.09008,-0.13,stay,stay
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-149,18.71232877,2002,6225,0.005,10,25,0.365,0.365,0,-0.008,40400,32734,17596,SL-149,-0.076230367,-0.13,stay,stay
477,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1000000000,-4300000000,0,0,0,0,2017/06/14,SL-149,17.02739726,2009,4236,-0.005,10,25,0.386,0.385,0.001,-0.021,40400,32734,16935,SL-149,-0.070351202,-0.128518519,up,down
478,13,2,0,0,2,1,0,0,0,0,25000000000,-24700000000,0,0,0,-300000000,0,0,0,0,2017/06/09,SL-149,17.04109589,2009,4992,-0.017,10,25,0.375,0.38,-0.005,-0.005,40400,32734,16935,SL-149,-0.078510274,0.001130137,down,down
479,2,1,0,0,8,18,1,0,0,0,24400000000,-25000000000,0,0,2800000000,-2400000000,200000000,0,0,0,2017/06/07,SL-149,17.04657534,2017,5475,-0.007,10,25,0.385,0.39,-0.005,-0.005,40400,32734,16932,SL-149,-0.078655462,-0.000462185,up,up
480,2,1,0,0,8,18,1,0,0,0,24400000000,-25000000000,0,0,2800000000,-2400000000,200000000,0,0,0,2017/06/07,SL-149,17.04657534,2017,5475,-0.007,10,25,0.385,0.39,-0.005,-0.005,40400,32734,16932,SL-149,-0.078655462,-0.000462185,up,up
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-150,18.90410959,2006,4222,0.01,10,25,0.386,0.385,0.001,0.005,38530,32797,21343,SL-150,-0.099183381,-0.125136187,stay,stay
482,0,3,0,0,0,0,0,0,0,0,0,-11000000000,0,0,0,0,0,0,0,0,2017/06/23,SL-150,17.25479452,2002,6225,0.005,10,25,0.385,0.385,0,-0.005,38530,32797,21343,SL-150,-0.099183381,-0.125136187,down,stay
483,0,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-2000000000,0,0,0,0,2017/06/14,SL-150,17.27945205,2009,4236,-0.005,10,25,0.405,0.4,0.005,-0.025,38530,32797,13151,SL-150,-0.096982571,-0.125136187,down,down
484,2,1,0,0,1,2,0,0,0,0,-400000000,200000000,0,0,-1500000000,1700000000,0,0,0,0,2017/06/09,SL-150,17.29315068,2009,4992,-0.017,10,25,0.39,0.395,-0.005,-0.005,38530,32797,13151,SL-150,-0.095727651,-0.06487526,up,down
485,2,1,0,0,8,4,0,0,0,0,2100000000,-2000000000,0,0,-100000000,0,0,0,0,0,2017/06/07,SL-150,17.29863014,2017,5475,-0.007,10,25,0.4,0.41,-0.01,-0.005,38530,32797,13151,SL-150,-0.096734475,-0.067494647,down,down
486,2,1,0,0,8,4,0,0,0,0,2100000000,-2000000000,0,0,-100000000,0,0,0,0,0,2017/06/07,SL-150,17.29863014,2017,5475,-0.007,10,25,0.4,0.41,-0.01,-0.005,38530,32797,13151,SL-150,-0.096734475,-0.067494647,down,down
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-151,19.15890411,2006,4222,0.01,10,25,0.406,0.405,0.001,0.005,39555,32982,19327,SL-151,-0.112672065,-0.123115942,stay,stay
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-151,19.15890411,2002,6225,0.005,10,25,0.405,0.405,0,-0.005,39555,32982,19327,SL-151,-0.112672065,-0.123115942,stay,stay
489,0,0,0,0,2,1,2,0,0,0,0,0,0,0,900000000,-500000000,0,0,0,0,2017/06/14,SL-151,17.52876712,2009,4236,-0.005,10,25,0.425,0.42,0.005,-0.025,39555,32982,19568,SL-151,-0.099243698,-0.11684058,down,down
490,2,1,0,0,4,5,1,0,0,0,-15600000000,19000000000,0,0,0,-3900000000,500000000,0,0,0,2017/06/09,SL-151,17.54246575,2009,4992,-0.017,10,25,0.41,0.415,-0.005,-0.005,39555,32982,19568,SL-151,-0.085697464,-0.058106884,up,up
491,2,1,0,0,5,7,0,0,0,0,-30000000000,30000000000,0,0,500000000,-500000000,0,0,0,0,2017/06/07,SL-151,17.54794521,2017,5475,-0.007,10,25,0.42,0.43,-0.01,-0.005,39555,32982,19568,SL-151,-0.088606419,-0.054307432,up,up
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/28,SL-152,19.31506849,2006,4222,0.01,10,25,0.416,0.415,0.001,0.005,39639,32761,14825,SL-152,-0.077019386,-0.10378882,stay,stay
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/06/23,SL-152,19.31506849,2002,6225,0.005,10,25,0.415,0.415,0,-0.005,39639,32761,14825,SL-152,-0.077019386,-0.10378882,stay,stay
